"Date","Country","Region","Total ICU cases","Total Hospital cases","New cases","Total cured","Total deaths","Total confirmed cases","New Hospital cases","New ICU cases","New deaths","New cured","Current Hospital cases"
"2020-03-28 17:00:00","Italy","Valle d'Aosta",26,116,59,2,41,511,1,2,4,0,77
"2020-03-28 17:00:00","Italy","Veneto",344,1903,433,655,362,7930,29,6,49,119,1054
"2020-03-29 17:00:00","Italy","Abruzzo",68,397,160,36,88,1293,16,-2,12,6,291
"2020-03-29 17:00:00","Italy","Basilicata",18,50,20,1,4,202,5,-1,1,0,46
"2020-03-29 17:00:00","Italy","Calabria",19,143,59,12,25,614,14,-3,4,1,111
"2020-03-29 17:00:00","Italy","Campania",135,611,167,86,117,1759,16,3,8,10,426
"2020-03-29 17:00:00","Italy","Emilia-Romagna",333,4102,736,1141,1443,13119,91,17,99,66,1683
"2020-03-29 17:00:00","Italy","Friuli Venezia Giulia",60,296,44,241,98,1480,14,1,11,12,-20
"2020-03-29 17:00:00","Italy","Lazio",133,1195,201,208,136,2706,77,0,12,8,871
"2020-03-29 17:00:00","Italy","Liguria",166,1243,254,420,377,3076,45,-1,19,42,507
"2020-03-29 17:00:00","Italy","Lombardia",1328,12941,1592,9255,6360,41007,470,9,416,293,-1965
"2020-03-29 17:00:00","Italy","Marche",168,1168,185,12,386,3558,15,2,22,2,794
"2020-03-29 17:00:00","Italy","Molise",9,34,4,18,9,127,-1,0,0,2,9
"2020-03-29 17:00:00","Italy","P.A. Bolzano",56,290,105,116,64,1214,14,5,0,0,110
"2020-03-29 17:00:00","Italy","P.A. Trento",75,431,89,172,129,1594,8,3,9,21,160
"2020-03-29 17:00:00","Italy","Piemonte",443,3428,535,254,684,8206,-105,4,67,51,2608
"2020-03-29 17:00:00","Italy","Puglia",99,658,91,31,86,1549,-3,1,15,2,558
"2020-03-29 17:00:00","Italy","Sardegna",23,128,14,29,27,638,11,1,1,0,73
"2020-03-29 17:00:00","Italy","Sicilia",71,522,101,65,65,1460,10,0,8,5,405
"2020-03-29 17:00:00","Italy","Toscana",275,1386,305,121,215,4122,16,-2,17,13,1080
"2020-03-29 17:00:00","Italy","Umbria",46,212,54,95,31,1023,9,2,3,52,141
"2020-03-29 17:00:00","Italy","Valle d'Aosta",26,116,73,2,43,584,0,0,2,0,73
"2020-03-29 17:00:00","Italy","Veneto",355,1941,428,715,392,8358,38,11,30,60,924
"2020-03-30 17:00:00","Italy","Abruzzo",69,391,52,74,102,1345,-6,1,14,38,267
"2020-03-30 17:00:00","Italy","Basilicata",18,54,12,1,5,214,4,0,1,0,49
"2020-03-30 17:00:00","Italy","Calabria",18,148,33,14,31,647,5,-1,6,2,111
"2020-03-30 17:00:00","Italy","Campania",126,594,193,88,125,1952,-17,-9,8,2,391
"2020-03-30 17:00:00","Italy","Emilia-Romagna",351,4130,412,1227,1538,13531,28,18,95,86,1546
"2020-03-30 17:00:00","Italy","Friuli Venezia Giulia",60,289,21,285,107,1501,-7,0,9,44,-50
"2020-03-30 17:00:00","Italy","Lazio",154,1233,208,267,150,2914,38,21,14,59,889
"2020-03-30 17:00:00","Italy","Liguria",175,1317,141,437,397,3217,74,9,20,17,520
"2020-03-30 17:00:00","Italy","Lombardia",1330,13145,1154,10337,6818,42161,204,2,458,1082,-2470
"2020-03-30 17:00:00","Italy","Marche",167,1165,126,16,417,3684,-3,-1,31,4,767
"2020-03-30 17:00:00","Italy","Molise",8,35,7,18,9,134,1,-1,0,0,8
"2020-03-30 17:00:00","Italy","P.A. Bolzano",62,293,111,153,74,1325,3,6,10,37,113
"2020-03-30 17:00:00","Italy","P.A. Trento",78,431,88,178,147,1682,0,3,18,6,130
"2020-03-30 17:00:00","Italy","Piemonte",452,3437,506,308,749,8712,9,9,65,54,2499
"2020-03-30 17:00:00","Italy","Puglia",106,696,163,36,91,1712,38,7,5,5,579
"2020-03-30 17:00:00","Italy","Sardegna",24,137,44,32,28,682,9,1,1,3,81
"2020-03-30 17:00:00","Italy","Sicilia",75,559,95,71,76,1555,37,4,11,6,429
"2020-03-30 17:00:00","Italy","Toscana",279,1395,290,131,231,4412,9,4,16,10,1059
"2020-03-30 17:00:00","Italy","Umbria",47,220,28,184,33,1051,8,1,2,89,94
"2020-03-30 17:00:00","Italy","Valle d'Aosta",26,118,0,16,50,584,2,0,7,14,73
"2020-03-30 17:00:00","Italy","Veneto",356,1989,366,747,413,8724,48,1,21,32,882
"2020-03-31 17:00:00","Italy","Abruzzo",73,408,56,95,115,1401,17,4,13,21,232
"2020-03-31 17:00:00","Italy","Basilicata",17,54,12,3,7,226,0,-1,2,2,48
"2020-03-31 17:00:00","Italy","Calabria",17,149,12,17,36,659,1,-1,5,3,104
"2020-03-31 17:00:00","Italy","Campania",133,634,140,88,133,2092,40,7,8,0,421
"2020-03-31 17:00:00","Italy","Emilia-Romagna",353,4118,543,1477,1644,14074,-12,2,106,250,1353
"2020-03-31 17:00:00","Italy","Friuli Venezia Giulia",60,275,92,320,113,1593,-14,0,6,35,-117
"2020-03-31 17:00:00","Italy","Lazio",173,1300,181,291,162,3095,67,19,12,24,883
"2020-03-31 17:00:00","Italy","Liguria",179,1332,199,480,428,3416,15,4,31,43,498
"2020-03-31 17:00:00","Italy","Lombardia",1324,13207,1047,10885,7199,43208,62,-6,381,548,-3948
"2020-03-31 17:00:00","Italy","Marche",169,1115,141,21,452,3825,-50,2,35,5,682
"2020-03-31 17:00:00","Italy","Molise",8,37,10,18,9,144,2,0,0,0,10
"2020-03-31 17:00:00","Italy","P.A. Bolzano",62,311,46,153,76,1371,18,0,2,0,84
"2020-03-31 17:00:00","Italy","P.A. Trento",80,434,64,193,164,1746,3,2,17,15,109
"2020-03-31 17:00:00","Italy","Piemonte",452,3626,589,365,854,9301,189,0,105,57,2569
"2020-03-31 17:00:00","Italy","Puglia",105,714,91,39,110,1803,18,-1,19,3,587
"2020-03-31 17:00:00","Italy","Sardegna",28,141,40,34,31,722,4,4,3,2,81
"2020-03-31 17:00:00","Italy","Sicilia",72,575,92,74,81,1647,16,-3,5,3,428
"2020-03-31 17:00:00","Italy","Toscana",293,1413,196,138,244,4608,18,14,13,7,1051
"2020-03-31 17:00:00","Italy","Umbria",43,219,27,190,37,1078,-1,-4,4,6,2
"2020-03-31 17:00:00","Italy","Valle d'Aosta",26,117,44,20,56,628,-1,0,6,4,51
"2020-03-31 17:00:00","Italy","Veneto",356,2036,431,828,477,9155,47,0,64,81,876
"2020-04-01 17:00:00","Italy","Abruzzo",71,413,35,102,123,1436,5,-2,8,7,203
"2020-04-01 17:00:00","Italy","Basilicata",15,54,11,3,9,237,0,-2,2,0,44
"2020-04-01 17:00:00","Italy","Calabria",16,160,10,21,38,669,11,-1,2,4,107
"2020-04-01 17:00:00","Italy","Campania",129,607,139,107,148,2231,-27,-4,15,19,386
"2020-04-01 17:00:00","Italy","Emilia-Romagna",359,4257,713,1566,1732,14787,139,6,88,89,1136
"2020-04-01 17:00:00","Italy","Friuli Venezia Giulia",60,266,92,357,122,1685,-9,0,9,37,-167
"2020-04-01 17:00:00","Italy","Lazio",177,1308,169,337,169,3264,8,4,7,46,855
"2020-04-01 17:00:00","Italy","Liguria",179,1293,244,555,460,3660,-39,0,32,75,385
"2020-04-01 17:00:00","Italy","Lombardia",1342,13269,1565,11415,7593,44773,62,18,394,530,-4815
"2020-04-01 17:00:00","Italy","Marche",168,1152,137,29,477,3962,37,-1,25,8,679
"2020-04-01 17:00:00","Italy","Molise",8,40,16,19,10,160,3,0,1,1,13
"2020-04-01 17:00:00","Italy","P.A. Bolzano",57,326,47,190,116,1418,15,-5,40,37,97
"2020-04-01 17:00:00","Italy","P.A. Trento",76,421,124,214,173,1870,-13,-4,9,21,64
"2020-04-01 17:00:00","Italy","Piemonte",453,3599,494,439,886,9795,-27,1,32,74,2380
"2020-04-01 17:00:00","Italy","Puglia",107,744,143,61,129,1946,30,2,19,22,595
"2020-04-01 17:00:00","Italy","Sardegna",27,146,23,36,34,745,5,-1,3,2,81
"2020-04-01 17:00:00","Italy","Sicilia",72,568,71,86,88,1718,-7,0,7,12,413
"2020-04-01 17:00:00","Italy","Toscana",297,1417,259,182,253,4867,4,4,9,44,1035
"2020-04-01 17:00:00","Italy","Umbria",45,218,17,194,37,1095,-1,2,0,4,-9
"2020-04-01 17:00:00","Italy","Valle d'Aosta",27,112,3,32,59,631,-5,1,3,12,36
"2020-04-01 17:00:00","Italy","Veneto",350,2068,470,902,499,9625,32,-6,22,74,763
"2020-04-02 17:00:00","Italy","Abruzzo",75,416,61,113,133,1497,3,4,10,11,191
"2020-04-02 17:00:00","Italy","Basilicata",19,57,9,3,10,246,3,4,1,0,45
"2020-04-02 17:00:00","Italy","Calabria",19,182,22,23,41,691,22,3,3,2,123
"2020-04-02 17:00:00","Italy","Campania",120,623,225,149,167,2456,16,-9,19,42,368
"2020-04-02 17:00:00","Italy","Emilia-Romagna",366,4310,546,1663,1811,15333,53,7,79,97,1012
"2020-04-02 17:00:00","Italy","Friuli Venezia Giulia",60,259,114,376,129,1799,-7,0,7,19,-220
"2020-04-02 17:00:00","Italy","Lazio",181,1350,169,369,185,3433,42,4,16,32,844
"2020-04-02 17:00:00","Italy","Liguria",172,1292,122,634,488,3782,-1,-7,28,79,277
"2020-04-02 17:00:00","Italy","Lombardia",1351,13113,1292,12229,7960,46065,-156,9,367,814,-5895
"2020-04-02 17:00:00","Italy","Marche",164,1150,136,40,503,4098,-2,-4,26,11,644
"2020-04-02 17:00:00","Italy","Molise",8,38,5,21,11,165,-2,0,1,2,9
"2020-04-02 17:00:00","Italy","P.A. Bolzano",60,339,61,190,129,1479,13,3,13,0,33
"2020-04-02 17:00:00","Italy","P.A. Trento",78,417,133,229,187,2003,-4,2,14,15,30
"2020-04-02 17:00:00","Italy","Piemonte",453,3794,558,571,983,10353,195,0,97,132,2469
"2020-04-02 17:00:00","Italy","Puglia",118,763,131,69,144,2077,19,11,15,8,573
"2020-04-02 17:00:00","Italy","Sardegna",24,141,49,36,40,794,-5,-3,6,0,71
"2020-04-02 17:00:00","Italy","Sicilia",73,576,73,92,93,1791,8,1,5,6,402
"2020-04-02 17:00:00","Italy","Toscana",295,1430,406,216,268,5273,13,-2,15,34,995
"2020-04-02 17:00:00","Italy","Umbria",47,218,33,205,38,1128,0,2,1,11,-13
"2020-04-02 17:00:00","Italy","Valle d'Aosta",25,110,37,49,63,668,-2,-2,4,17,19
"2020-04-02 17:00:00","Italy","Veneto",345,2015,486,1001,532,10111,-53,-5,33,99,614
"2020-04-03 17:00:00","Italy","Abruzzo",76,437,66,116,146,1563,21,1,13,3,191
"2020-04-03 17:00:00","Italy","Basilicata",19,60,15,3,11,261,3,0,1,0,47
"2020-04-03 17:00:00","Italy","Calabria",17,200,42,26,45,733,18,-2,4,3,136
"2020-04-03 17:00:00","Italy","Campania",115,647,221,144,181,2677,24,-5,14,-5,331
"2020-04-03 17:00:00","Italy","Emilia-Romagna",364,4279,599,1852,1902,15932,-31,-2,91,189,805
"2020-04-03 17:00:00","Italy","Friuli Venezia Giulia",61,262,80,419,136,1879,3,1,7,43,-243
"2020-04-03 17:00:00","Italy","Lazio",188,1382,167,392,199,3600,32,7,14,23,828
"2020-04-03 17:00:00","Italy","Liguria",173,1320,183,700,519,3965,28,1,31,66,198
"2020-04-03 17:00:00","Italy","Lombardia",1381,13183,1455,13020,8311,47520,70,30,351,791,-7006
"2020-04-03 17:00:00","Italy","Marche",158,1140,132,42,557,4230,-10,-6,54,2,597
"2020-04-03 17:00:00","Italy","Molise",8,39,11,21,11,176,1,0,0,0,7
"2020-04-03 17:00:00","Italy","P.A. Bolzano",60,351,80,211,139,1559,12,0,10,21,32
"2020-04-03 17:00:00","Italy","P.A. Trento",80,423,106,246,204,2109,6,2,17,17,7
"2020-04-03 17:00:00","Italy","Piemonte",452,3752,543,723,1043,10896,-42,-1,60,152,2198
"2020-04-03 17:00:00","Italy","Puglia",123,771,105,69,164,2182,8,5,20,0,558
"2020-04-03 17:00:00","Italy","Sardegna",24,146,31,40,41,825,5,0,1,4,70
"2020-04-03 17:00:00","Italy","Sicilia",73,608,68,94,101,1859,32,0,8,2,423
"2020-04-03 17:00:00","Italy","Toscana",288,1437,226,300,290,5499,7,-7,22,84,953
"2020-04-03 17:00:00","Italy","Umbria",48,213,51,220,39,1179,-5,1,1,15,-30
"2020-04-03 17:00:00","Italy","Valle d'Aosta",25,110,51,89,70,719,0,0,7,40,-2
"2020-04-03 17:00:00","Italy","Veneto",335,2049,353,1031,572,10464,34,-10,40,30,516
"2020-04-04 17:00:00","Italy","Abruzzo",71,425,65,119,153,1628,-12,-5,7,3,163
"2020-04-04 17:00:00","Italy","Basilicata",19,63,3,9,11,264,3,0,0,6,49
"2020-04-04 17:00:00","Italy","Calabria",15,193,8,30,49,741,-7,-2,4,4,122
"2020-04-04 17:00:00","Italy","Campania",114,681,151,146,186,2828,34,-1,5,2,356
"2020-04-04 17:00:00","Italy","Emilia-Romagna",358,4217,608,2040,1977,16540,-62,-6,75,188,463
"2020-04-04 17:00:00","Italy","Friuli Venezia Giulia",50,233,107,505,145,1986,-29,-11,9,86,-322
"2020-04-04 17:00:00","Italy","Lazio",193,1429,157,439,212,3757,47,5,13,47,838
"2020-04-04 17:00:00","Italy","Liguria",169,1290,238,767,542,4203,-30,-4,23,67,71
"2020-04-04 17:00:00","Italy","Lombardia",1326,13328,1598,13242,8656,49118,145,-55,345,222,-8003
"2020-04-04 17:00:00","Italy","Marche",153,1150,111,270,574,4341,10,-5,17,228,551
"2020-04-04 17:00:00","Italy","Molise",6,37,30,24,11,206,-2,-2,0,3,5
"2020-04-04 17:00:00","Italy","P.A. Bolzano",61,352,33,245,146,1592,1,1,7,34,2
"2020-04-04 17:00:00","Italy","P.A. Trento",81,434,111,257,210,2220,11,1,6,11,-16
"2020-04-04 17:00:00","Italy","Piemonte",450,3891,813,888,1128,11709,139,-2,85,165,2125
"2020-04-04 17:00:00","Italy","Puglia",153,780,58,94,173,2240,9,30,9,25,547
"2020-04-04 17:00:00","Italy","Sardegna",24,147,49,44,41,874,1,0,0,4,66
"2020-04-04 17:00:00","Italy","Sicilia",74,627,73,95,111,1932,19,1,10,1,432
"2020-04-04 17:00:00","Italy","Toscana",286,1415,172,310,307,5671,-22,-2,17,10,825
"2020-04-04 17:00:00","Italy","Umbria",44,211,31,242,41,1210,-2,-4,2,22,-48
"2020-04-04 17:00:00","Italy","Valle d'Aosta",23,86,29,106,82,748,-24,-2,12,17,-73
"2020-04-04 17:00:00","Italy","Veneto",324,2015,360,1124,607,10824,-34,-11,35,93,412
"2020-04-05 17:00:00","Italy","Abruzzo",67,414,75,125,158,1703,-11,-4,5,6,142
"2020-04-05 17:00:00","Italy","Basilicata",18,64,14,11,13,278,1,-1,2,2,44
"2020-04-05 17:00:00","Italy","Calabria",13,187,54,33,56,795,-6,-2,7,3,108
"2020-04-05 17:00:00","Italy","Campania",108,717,132,150,189,2960,36,-6,3,4,385
"2020-04-05 17:00:00","Italy","Emilia-Romagna",375,4214,549,2201,2051,17089,-3,17,74,161,197
"2020-04-05 17:00:00","Italy","Friuli Venezia Giulia",50,235,62,531,154,2048,2,0,9,26,-415
"2020-04-05 17:00:00","Italy","Lazio",197,1432,123,475,219,3880,3,4,7,36,781
"2020-04-05 17:00:00","Italy","Liguria",165,1291,246,800,556,4449,1,-4,14,33,-18
"2020-04-05 17:00:00","Italy","Lombardia",1317,13326,1337,13426,8905,50455,-2,-9,249,184,-8572
"2020-04-05 17:00:00","Italy","Marche",151,1138,123,287,599,4464,-12,-2,25,17,294
"2020-04-05 17:00:00","Italy","Molise",6,39,18,24,13,224,2,0,2,0,4
"2020-04-05 17:00:00","Italy","P.A. Bolzano",53,292,52,260,158,1644,-60,-8,12,15,-99
"2020-04-05 17:00:00","Italy","P.A. Trento",80,432,65,273,217,2285,-2,-1,7,16,-35
"2020-04-05 17:00:00","Italy","Piemonte",444,3916,653,1017,1168,12362,25,-6,40,129,1900
"2020-04-05 17:00:00","Italy","Puglia",159,733,77,113,182,2317,-47,6,9,19,466
"2020-04-05 17:00:00","Italy","Sardegna",25,151,33,49,43,907,4,1,2,5,66
"2020-04-05 17:00:00","Italy","Sicilia",76,632,62,104,116,1994,5,2,5,9,426
"2020-04-05 17:00:00","Italy","Toscana",276,1387,176,337,325,5847,-28,-10,18,27,770
"2020-04-05 17:00:00","Italy","Umbria",45,204,29,298,43,1239,-7,1,2,56,-79
"2020-04-05 17:00:00","Italy","Valle d'Aosta",23,119,34,115,91,782,33,0,9,9,-69
"2020-04-05 17:00:00","Italy","Veneto",329,2003,402,1186,631,11226,-12,5,24,62,272
"2020-04-06 17:00:00","Italy","Abruzzo",66,406,18,127,169,1721,-8,-1,11,2,123
"2020-04-06 17:00:00","Italy","Basilicata",18,64,9,12,13,287,0,0,0,1,40
"2020-04-06 17:00:00","Italy","Calabria",14,184,22,37,58,817,-3,1,2,4,95
"2020-04-06 17:00:00","Italy","Campania",101,711,98,156,204,3058,-6,-7,15,6,372
"2020-04-06 17:00:00","Italy","Emilia-Romagna",372,4176,467,2397,2108,17556,-38,-3,57,196,-76
"2020-04-06 17:00:00","Italy","Friuli Venezia Giulia",46,235,55,549,158,2103,0,-4,4,18,-450
"2020-04-06 17:00:00","Italy","Lazio",197,1432,151,502,229,4031,0,0,10,27,738
"2020-04-06 17:00:00","Italy","Liguria",162,1303,100,837,595,4549,12,-3,39,37,-53
"2020-04-06 17:00:00","Italy","Lombardia",1343,13257,1079,13863,9202,51534,-69,26,297,437,-9074
"2020-04-06 17:00:00","Italy","Marche",140,1141,150,296,612,4614,3,-11,13,9,255
"2020-04-06 17:00:00","Italy","Molise",5,39,0,24,13,224,0,-1,0,0,2
"2020-04-06 17:00:00","Italy","P.A. Bolzano",52,297,78,298,164,1722,5,-1,6,38,-121
"2020-04-06 17:00:00","Italy","P.A. Trento",79,433,63,280,230,2348,1,-1,13,7,-57
"2020-04-06 17:00:00","Italy","Piemonte",438,3922,562,1128,1251,12924,6,-6,83,111,1737
"2020-04-06 17:00:00","Italy","Puglia",97,722,127,134,195,2444,-11,-62,13,21,427
"2020-04-06 17:00:00","Italy","Sardegna",26,149,15,56,47,922,-2,1,4,7,57
"2020-04-06 17:00:00","Italy","Sicilia",74,637,52,108,123,2046,5,-2,7,4,417
"2020-04-06 17:00:00","Italy","Toscana",279,1395,154,350,350,6001,8,3,25,13,733
"2020-04-06 17:00:00","Italy","Umbria",46,205,14,337,44,1253,1,1,1,39,-136
"2020-04-06 17:00:00","Italy","Valle d'Aosta",21,130,23,142,96,805,11,-2,5,27,-76
"2020-04-06 17:00:00","Italy","Veneto",322,2036,362,1204,662,11588,33,-7,31,18,219
"2020-04-07 17:00:00","Italy","Abruzzo",67,404,78,136,172,1799,-2,1,3,9,108
"2020-04-07 17:00:00","Italy","Basilicata",17,64,4,12,14,291,0,-1,1,0,39
"2020-04-07 17:00:00","Italy","Calabria",14,183,16,40,60,833,-1,0,2,3,88
"2020-04-07 17:00:00","Italy","Campania",103,706,90,167,216,3148,-5,2,12,11,346
"2020-04-07 17:00:00","Italy","Emilia-Romagna",366,4116,269,2597,2180,17825,-60,-6,72,200,-389
"2020-04-07 17:00:00","Italy","Friuli Venezia Giulia",44,229,50,610,164,2153,-6,-2,6,61,-478
"2020-04-07 17:00:00","Italy","Lazio",192,1421,118,546,238,4149,-11,-5,9,44,690
"2020-04-07 17:00:00","Italy","Liguria",156,1246,208,925,620,4757,-57,-6,25,88,-186
"2020-04-07 17:00:00","Italy","Lombardia",1305,13138,791,14498,9484,52325,-119,-38,282,635,-9927
"2020-04-07 17:00:00","Italy","Marche",139,1101,96,342,630,4710,-40,-1,18,46,193
"2020-04-07 17:00:00","Italy","Molise",5,40,0,26,13,224,1,0,0,2,3
"2020-04-07 17:00:00","Italy","P.A. Bolzano",64,389,89,336,174,1811,92,12,10,38,-73
"2020-04-07 17:00:00","Italy","P.A. Trento",78,438,128,342,244,2476,5,-1,14,62,-72
"2020-04-07 17:00:00","Italy","Piemonte",432,3985,419,1320,1319,13343,63,-6,68,192,1606
"2020-04-07 17:00:00","Italy","Puglia",93,708,70,168,209,2514,-14,-4,14,34,379
"2020-04-07 17:00:00","Italy","Sardegna",26,148,13,62,52,935,-1,0,5,6,45
"2020-04-07 17:00:00","Italy","Sicilia",73,635,51,113,125,2097,-2,-1,2,5,404
"2020-04-07 17:00:00","Italy","Toscana",263,1350,172,377,369,6173,-45,-16,19,27,650
"2020-04-07 17:00:00","Italy","Umbria",41,198,10,368,49,1263,-7,-5,5,31,-183
"2020-04-07 17:00:00","Italy","Valle d'Aosta",17,135,30,142,100,835,5,-4,4,0,-103
"2020-04-07 17:00:00","Italy","Veneto",297,1876,337,1265,695,11925,-160,-25,33,61,10
"2020-04-08 17:00:00","Italy","Abruzzo",62,393,60,146,179,1859,-11,-5,7,10,85
"2020-04-08 17:00:00","Italy","Basilicata",17,65,6,13,14,297,1,0,0,1,39
"2020-04-08 17:00:00","Italy","Calabria",15,185,26,44,60,859,2,1,0,4,85
"2020-04-08 17:00:00","Italy","Campania",97,705,120,188,221,3268,-1,-6,5,21,322
"2020-04-08 17:00:00","Italy","Emilia-Romagna",361,4130,409,2890,2234,18234,14,-5,54,293,-647
"2020-04-08 17:00:00","Italy","Friuli Venezia Giulia",41,203,65,634,169,2218,-26,-3,5,24,-571
"2020-04-08 17:00:00","Italy","Lazio",196,1437,117,574,244,4266,16,4,6,28,653
"2020-04-08 17:00:00","Italy","Liguria",153,1262,149,1007,654,4906,16,-3,34,82,-283
"2020-04-08 17:00:00","Italy","Lombardia",1257,12976,1089,15147,9722,53414,-162,-48,238,649,-11006
"2020-04-08 17:00:00","Italy","Marche",133,1107,149,645,652,4859,6,-6,22,303,135
"2020-04-08 17:00:00","Italy","Molise",4,34,2,32,13,226,-6,-1,0,6,-5
"2020-04-08 17:00:00","Italy","P.A. Bolzano",65,333,24,371,183,1835,-56,1,9,35,-177
"2020-04-08 17:00:00","Italy","P.A. Trento",77,431,126,407,255,2602,-7,-1,11,65,-155
"2020-04-08 17:00:00","Italy","Piemonte",423,3916,540,1516,1378,13883,-69,-9,59,196,1277
"2020-04-08 17:00:00","Italy","Puglia",90,729,120,177,219,2634,21,-3,10,9,352
"2020-04-08 17:00:00","Italy","Sardegna",31,143,40,76,59,975,-5,5,7,14,29
"2020-04-08 17:00:00","Italy","Sicilia",65,628,62,133,133,2159,-7,-8,8,20,390
"2020-04-08 17:00:00","Italy","Toscana",260,1326,206,430,392,6379,-24,-3,23,53,580
"2020-04-08 17:00:00","Italy","Umbria",41,196,26,416,50,1289,-2,0,1,48,-221
"2020-04-08 17:00:00","Italy","Valle d'Aosta",20,140,15,142,102,850,5,3,2,0,-102
"2020-04-08 17:00:00","Italy","Veneto",285,1839,485,1503,736,12410,-37,-12,41,238,-121
"2020-04-09 17:00:00","Italy","Abruzzo",57,363,72,171,194,1931,-30,-5,15,25,38
"2020-04-09 17:00:00","Italy","Basilicata",17,67,6,13,15,303,2,0,1,0,40
"2020-04-09 17:00:00","Italy","Calabria",15,183,15,48,61,874,-2,0,1,4,79
"2020-04-09 17:00:00","Italy","Campania",94,698,76,244,227,3344,-7,-3,6,56,289
"2020-04-09 17:00:00","Italy","Emilia-Romagna",355,4077,443,3103,2316,18677,-53,-6,82,213,-1047
"2020-04-09 17:00:00","Italy","Friuli Venezia Giulia",37,204,81,738,171,2299,1,-4,2,104,-599
"2020-04-09 17:00:00","Italy","Lazio",198,1442,163,644,253,4429,5,2,9,70,624
"2020-04-09 17:00:00","Italy","Liguria",154,1257,114,1085,682,5020,-5,1,28,78,-404
"2020-04-09 17:00:00","Italy","Lombardia",1236,13032,1388,15706,10022,54802,56,-21,300,559,-11837
"2020-04-09 17:00:00","Italy","Marche",133,1078,96,885,669,4955,-29,0,17,240,-219
"2020-04-09 17:00:00","Italy","Molise",4,34,8,32,13,234,0,0,0,0,-11
"2020-04-09 17:00:00","Italy","P.A. Bolzano",64,327,68,401,187,1903,-6,-1,4,30,-227
"2020-04-09 17:00:00","Italy","P.A. Trento",69,414,106,462,268,2708,-17,-8,13,55,-248
"2020-04-09 17:00:00","Italy","Piemonte",412,3926,639,1732,1454,14522,10,-11,76,216,1032
"2020-04-09 17:00:00","Italy","Puglia",86,716,82,190,225,2716,-13,-4,6,13,320
"2020-04-09 17:00:00","Italy","Sardegna",25,131,51,86,64,1026,-12,-6,5,10,-4
"2020-04-09 17:00:00","Italy","Sicilia",63,629,73,152,138,2232,1,-2,5,19,363
"2020-04-09 17:00:00","Italy","Toscana",256,1294,173,441,408,6552,-32,-4,16,11,472
"2020-04-09 17:00:00","Italy","Umbria",38,192,9,455,51,1298,-4,-3,1,39,-274
"2020-04-09 17:00:00","Italy","Valle d'Aosta",18,136,18,154,105,868,-4,-2,3,12,-108
"2020-04-09 17:00:00","Italy","Veneto",274,1804,523,1728,756,12933,-35,-11,20,225,-435
"2020-04-10 17:00:00","Italy","Abruzzo",53,358,83,181,198,2014,-5,-4,4,10,-7
"2020-04-10 17:00:00","Italy","Basilicata",15,74,5,14,15,308,7,-2,0,1,46
"2020-04-10 17:00:00","Italy","Calabria",14,182,27,50,65,901,-1,-1,4,2,73
"2020-04-10 17:00:00","Italy","Campania",90,690,98,248,231,3442,-8,-4,4,4,219
"2020-04-10 17:00:00","Italy","Emilia-Romagna",349,3945,451,3381,2397,19128,-132,-6,81,278,-1474
"2020-04-10 17:00:00","Italy","Friuli Venezia Giulia",33,200,50,772,179,2349,-4,-4,8,34,-709
"2020-04-10 17:00:00","Italy","Lazio",201,1437,154,687,263,4583,-5,3,10,43,540
"2020-04-10 17:00:00","Italy","Liguria",151,1227,171,1181,709,5191,-30,-3,27,96,-540
"2020-04-10 17:00:00","Italy","Lombardia",1202,13079,1246,16280,10238,56048,47,-34,216,574,-12649
"2020-04-10 17:00:00","Italy","Marche",127,1052,129,1086,682,5084,-26,-6,13,201,-502
"2020-04-10 17:00:00","Italy","Molise",4,32,9,37,13,243,-2,0,0,5,-13
"2020-04-10 17:00:00","Italy","P.A. Bolzano",58,316,52,447,191,1955,-11,-6,4,46,-272
"2020-04-10 17:00:00","Italy","P.A. Trento",70,405,108,547,275,2816,-9,1,7,85,-325
"2020-04-10 17:00:00","Italy","Piemonte",394,3891,490,1904,1532,15012,-35,-18,78,172,705
"2020-04-10 17:00:00","Italy","Puglia",80,711,93,235,238,2809,-5,-6,13,45,296
"2020-04-10 17:00:00","Italy","Sardegna",26,133,37,118,69,1063,2,1,5,32,-17
"2020-04-10 17:00:00","Italy","Sicilia",62,630,70,187,148,2302,1,-1,10,35,340
"2020-04-10 17:00:00","Italy","Toscana",256,1267,175,451,454,6727,-27,0,46,10,418
"2020-04-10 17:00:00","Italy","Umbria",39,185,4,498,52,1302,-7,1,1,43,-321
"2020-04-10 17:00:00","Italy","Valle d'Aosta",16,147,11,170,107,879,11,-2,2,16,-112
"2020-04-10 17:00:00","Italy","Veneto",257,1778,488,1981,793,13421,-26,-17,37,253,-706
"2020-04-11 17:00:00","Italy","Abruzzo",54,369,106,190,206,2120,11,1,8,9,-10
"2020-04-11 17:00:00","Italy","Basilicata",12,72,4,14,17,312,-2,-3,2,0,43
"2020-04-11 17:00:00","Italy","Calabria",15,184,14,57,66,915,2,1,1,7,69
"2020-04-11 17:00:00","Italy","Campania",85,667,75,277,238,3517,-23,-5,7,29,188
"2020-04-11 17:00:00","Italy","Emilia-Romagna",341,3871,507,3659,2481,19635,-74,-8,84,278,-1907
"2020-04-11 17:00:00","Italy","Friuli Venezia Giulia",28,200,44,826,185,2393,0,-5,6,54,-751
"2020-04-11 17:00:00","Italy","Lazio",203,1467,140,720,273,4723,30,2,10,33,517
