"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-04-04","Guyana",19,0,4,0.0,"Local transmission",20.0
"2020-04-04","Haiti",18,2,0,0.0,"Imported cases only",0.0
"2020-04-04","Saint Lucia",13,0,0,0.0,"Local transmission",20.0
"2020-04-04","Dominica",11,0,0,0.0,"Local transmission",80.0
"2020-04-04","Grenada",10,0,0,0.0,"Local transmission",10.0
"2020-04-04","Suriname",10,2,0,0.0,"Local transmission",0.0
"2020-04-04","Saint Kitts and Nevis",8,0,0,0.0,"Imported cases only",30.0
"2020-04-04","Antigua and Barbuda",7,0,0,0.0,"Imported cases only",70.0
"2020-04-04","Nicaragua",5,0,1,0.0,"Imported cases only",20.0
"2020-04-04","Belize",3,0,0,0.0,"Local transmission",40.0
"2020-04-04","Saint Vincent and the Grenadines",3,1,0,0.0,"Imported cases only",0.0
"2020-04-04","Puerto Rico",378,62,15,30.0,"Local transmission",0.0
"2020-04-04","Martinique",138,7,3,0.0,"Local transmission",0.0
"2020-04-04","Guadeloupe",130,2,7,10.0,"Local transmission",0.0
"2020-04-04","Aruba",62,2,0,0.0,"Local transmission",0.0
"2020-04-04","French Guiana",57,2,0,0.0,"Local transmission",0.0
"2020-04-04","United States Virgin Islands",37,4,0,0.0,"Local transmission",0.0
"2020-04-04","Bermuda",35,3,0,0.0,"Local transmission",0.0
"2020-04-04","Cayman Islands",28,6,1,0.0,"Local transmission",0.0
"2020-04-04","Sint Maarten",23,5,2,10.0,"Imported cases only",0.0
"2020-04-04","Saint Martin",22,0,2,0.0,"Under investigation",10.0
"2020-04-04","Curaçao",11,0,1,0.0,"Imported cases only",40.0
"2020-04-04","Saint Barthélemy",6,0,0,0.0,"Under investigation",40.0
"2020-04-04","Montserrat",5,0,0,0.0,"Imported cases only",70.0
"2020-04-04","Turks and Caicos
Islands",5,0,0,0.0,"Local transmission",40.0
"2020-04-04","Anguilla",3,1,0,0.0,"Local transmission",0.0
"2020-04-04","British Virgin Islands",3,0,0,0.0,"Imported cases only",30.0
"2020-04-04","Bonaire, Sint Eustatius
and Saba",2,2,0,0.0,"Imported cases only",0.0
"2020-04-04","South Africa",1505,43,7,20.0,"Local transmission",0.0
"2020-04-04","Algeria",986,0,83,0.0,"Local transmission",10.0
"2020-04-04","Burkina Faso",261,0,15,10.0,"Local transmission",30.0
"2020-04-04","Cameroon",246,0,7,0.0,"Local transmission",10.0
"2020-04-04","Senegal",207,12,1,0.0,"Local transmission",0.0
"2020-04-04","Ghana",204,0,5,0.0,"Local transmission",10.0
"2020-04-04","Côte d’Ivoire",203,13,1,0.0,"Local transmission",0.0
"2020-04-04","Nigeria",190,16,2,0.0,"Local transmission",0.0
"2020-04-04","Mauritius",186,17,7,0.0,"Local transmission",0.0
"2020-04-04","Democratic Republic of the CongoKenya",122,12,4,10.0,"Local transmission",0.0
"2020-04-04","Niger",98,24,5,0.0,"Local transmission",0.0
"2020-04-04","Rwanda",89,5,0,0.0,"Local transmission",0.0
"2020-04-04","Madagascar",65,0,0,0.0,"Local transmission",10.0
"2020-04-04","Guinea",52,0,0,0.0,"Local transmission",10.0
"2020-04-04","Uganda",45,1,0,0.0,"Local transmission",0.0
"2020-04-04","Congo",41,0,3,10.0,"Local transmission",10.0
"2020-04-04","Togo",39,0,2,0.0,"Local transmission",10.0
"2020-04-04","Zambia",39,0,1,0.0,"Local transmission",10.0
"2020-04-04","Mali",36,8,3,0.0,"Local transmission",0.0
"2020-04-04","Ethiopia",35,4,0,0.0,"Local transmission",0.0
"2020-04-04","Gabon",21,3,1,0.0,"Imported cases only",0.0
"2020-04-04","Eritrea",20,0,0,0.0,"Local transmission",10.0
"2020-04-04","United Republic of TanzaniaEquatorial Guinea",15,0,0,0.0,"Local transmission",10.0
"2020-04-04","Guinea-Bissau",15,6,0,0.0,"Imported cases only",0.0
"2020-04-04","Benin",13,0,0,0.0,"Imported cases only",20.0
"2020-04-04","Namibia",13,0,0,0.0,"Local transmission",10.0
"2020-04-04","Angola",10,2,2,0.0,"Imported cases only",0.0
"2020-04-04","Mozambique",10,0,0,0.0,"Local transmission",20.0
"2020-04-04","Seychelles",10,0,0,0.0,"Imported cases only",20.0
"2020-04-04","Eswatini",9,0,0,0.0,"Imported cases only",70.0
"2020-04-04","Zimbabwe",9,1,1,0.0,"Local transmission",0.0
"2020-04-04","Central African RepublicChad",7,0,0,0.0,"Imported cases only",30.0
"2020-04-04","Liberia",7,1,0,0.0,"Local transmission",0.0
"2020-04-04","Mauritania",6,1,1,10.0,"Imported cases only",0.0
"2020-04-04","Cabo Verde",5,0,1,0.0,"Imported cases only",70.0
"2020-04-04","Botswana",4,0,1,0.0,"Imported cases only",10.0
"2020-04-04","Gambia",4,0,1,0.0,"Imported cases only",10.0
"2020-04-04","Burundi",3,1,0,0.0,"Local transmission",0.0
"2020-04-04","Malawi",3,0,0,0.0,"Local transmission",10.0
"2020-04-04","Sierra Leone",2,0,0,0.0,"Imported cases only",20.0
"2020-04-04","Réunion",321,13,0,0.0,"Local transmission",0.0
"2020-04-04","Mayotte",128,0,2,0.0,"Local transmission",10.0
"2020-04-04","Diamond Princess (Diamond",712,0,11,0.0,"Local transmission",190.0
"2020-04-04","Princess)",0,0,0,0.0,0,0.0
