"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-20","Senegal",38,2,0,0,"Local transmission",0
"2020-03-20","Cameroon",15,5,0,0,"Local transmission",0
"2020-03-20","Democratic Republic of the Congo",14,7,0,0,"Local transmission",0
"2020-03-20","Nigeria",12,4,0,0,"Imported cases only",0
"2020-03-20","Ghana",11,2,0,0,"Local transmission",0
"2020-03-20","Rwanda",11,0,0,0,"Local transmission",1
"2020-03-20","Cote d’Ivoire",9,0,0,0,"Imported cases only",1
"2020-03-20","Ethiopia",9,3,0,0,"Imported cases only",0
"2020-03-20","Togo",9,8,0,0,"Imported cases only",0
"2020-03-20","Kenya",7,0,0,0,"Local transmission",1
"2020-03-20","Mauritius",7,4,0,0,"Under investigation",0
"2020-03-20","Seychelles",6,0,0,0,"Imported cases only",1
"2020-03-20","United Republic of Tanzania",6,3,0,0,"Imported cases only",0
"2020-03-20","Equatorial Guinea",4,1,0,0,"Imported cases only",0
"2020-03-20","Congo",3,0,0,0,"Imported cases only",1
"2020-03-20","Gabon",3,0,0,0,"Imported cases only",1
"2020-03-20","Namibia",3,1,0,0,"Imported cases only",0
"2020-03-20","Benin",2,1,0,0,"Imported cases only",0
"2020-03-20","Guinea",2,1,0,0,"Imported cases only",0
"2020-03-20","Liberia",2,0,0,0,"Local transmission",1
"2020-03-20","Mauritania",2,0,0,0,"Imported cases only",1
"2020-03-20","Zambia",2,0,0,0,"Imported cases only",1
"2020-03-20","Central African Republic",1,0,0,0,"Imported cases only",5
"2020-03-20","Chad",1,1,0,0,"Imported cases only",0
"2020-03-20","Eswatini",1,0,0,0,"Imported cases only",5
"2020-03-20","Gambia",1,0,0,0,"Imported cases only",1
"2020-03-20","Niger",1,1,0,0,"Imported cases only",0
"2020-03-20","Réunion",15,3,0,0,"Imported cases only",0
"2020-03-20","Mayotte",4,1,0,0,"Imported cases only",0
"2020-03-20","Diamond Princess",712,0,7,0,"Local transmission",4
