"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-31","Ecuador",1962,1270,600,120.0,"Local transmission",0.0
"2020-03-31","Mexico",993,1450,200,40.0,"Local transmission",0.0
"2020-03-31","Panama",989,880,240,70.0,"Local transmission",0.0
"2020-03-31","Dominican Republic",901,3200,420,220.0,"Local transmission",0.0
"2020-03-31","Peru",852,1810,110,0.0,"Local transmission",0.0
"2020-03-31","Argentina",820,750,200,10.0,"Local transmission",0.0
"2020-03-31","Colombia",702,940,100,40.0,"Local transmission",0.0
"2020-03-31","Costa Rica",314,190,20,0.0,"Local transmission",0.0
"2020-03-31","Uruguay",309,60,0,0.0,"Local transmission",0.0
"2020-03-31","Cuba",170,510,40,10.0,"Local transmission",0.0
"2020-03-31","Honduras",139,290,20,0.0,"Local transmission",0.0
"2020-03-31","Venezuela (Bolivarian Republic of)",129,160,30,10.0,"Local transmission",0.0
"2020-03-31","Bolivia (Plurinational State of)",97,230,50,50.0,"Local transmission",0.0
"2020-03-31","Trinidad and Tobago",82,60,30,0.0,"Local transmission",0.0
"2020-03-31","Paraguay",64,50,30,0.0,"Local transmission",0.0
"2020-03-31","Guatemala",36,20,10,0.0,"Local transmission",0.0
"2020-03-31","Jamaica",36,40,10,0.0,"Local transmission",0.0
"2020-03-31","Barbados",33,70,0,0.0,"Local transmission",0.0
"2020-03-31","El Salvador",30,60,0,0.0,"Local transmission",0.0
"2020-03-31","Haiti",15,0,0,0.0,"Imported cases only",10.0
"2020-03-31","Bahamas",14,40,0,0.0,"Local transmission",0.0
"2020-03-31","Cayman Islands",12,40,10,0.0,"Imported cases only",0.0
"2020-03-31","Grenada",9,20,0,0.0,"Local transmission",0.0
"2020-03-31","Saint Lucia",9,50,0,0.0,"Local transmission",0.0
"2020-03-31","Guyana",8,30,10,0.0,"Local transmission",0.0
"2020-03-31","Suriname",8,0,0,0.0,"Imported cases only",30.0
"2020-03-31","Antigua and Barbuda",7,0,0,0.0,"Imported cases only",30.0
"2020-03-31","Nicaragua",4,0,10,0.0,"Imported cases only",20.0
"2020-03-31","Belize",3,10,0,0.0,"Local transmission",0.0
"2020-03-31","Saint Kitts and Nevis",2,0,0,0.0,"Imported cases only",0.0
"2020-03-31","Saint Vincent and the Grenadines",1,0,0,0.0,"Imported cases only",180.0
"2020-03-31","Puerto Rico",174,1100,60,40.0,"Imported cases only",0.0
"2020-03-31","Martinique",111,60,20,0.0,"Local transmission",0.0
"2020-03-31","Guadeloupe",106,100,40,20.0,"Imported cases only",0.0
"2020-03-31","Aruba",50,40,0,0.0,"Local transmission",0.0
"2020-03-31","French Guiana",43,120,0,0.0,"Local transmission",0.0
"2020-03-31","United States Virgin Islands",30,80,0,0.0,"Imported cases only",0.0
"2020-03-31","Bermuda",22,0,0,0.0,"Local transmission",10.0
"2020-03-31","Saint Martin",18,120,10,10.0,"Under investigation",0.0
"2020-03-31","Curaçao",11,40,10,0.0,"Imported cases only",0.0
"2020-03-31","Dominica",11,0,0,0.0,"Local transmission",40.0
"2020-03-31","Saint Barthélemy",6,10,0,0.0,"Under investigation",0.0
"2020-03-31","Sint Maarten",6,30,0,0.0,"Imported cases only",0.0
"2020-03-31","Montserrat",5,0,0,0.0,"Imported cases only",30.0
"2020-03-31","Turks and Caicos
Islands",5,10,0,0.0,"Local transmission",0.0
"2020-03-31","Anguilla",2,0,0,0.0,"Local transmission",40.0
"2020-03-31","British Virgin Islands",2,0,0,0.0,"Imported cases only",40.0
"2020-03-31","South Africa",1326,460,30,20.0,"Local transmission",0.0
"2020-03-31","Algeria",511,570,310,20.0,"Local transmission",0.0
"2020-03-31","Burkina Faso",246,240,120,90.0,"Local transmission",0.0
"2020-03-31","Cote d’Ivoire",169,40,0,0.0,"Local transmission",0.0
"2020-03-31","Senegal",162,200,0,0.0,"Local transmission",0.0
"2020-03-31","Ghana",152,0,50,0.0,"Local transmission",10.0
"2020-03-31","Cameroon",139,260,60,40.0,"Local transmission",0.0
"2020-03-31","Nigeria",111,460,10,0.0,"Local transmission",0.0
"2020-03-31","Mauritius",107,50,20,0.0,"Local transmission",0.0
"2020-03-31","Democratic Republic of the Congo",98,170,80,0.0,"Local transmission",0.0
"2020-03-31","Rwanda",70,0,0,0.0,"Local transmission",10.0
"2020-03-31","Madagascar",46,90,0,0.0,"Imported cases only",0.0
"2020-03-31","Kenya",38,130,10,0.0,"Local transmission",0.0
"2020-03-31","Zambia",35,190,0,0.0,"Local transmission",0.0
"2020-03-31","Togo",34,60,10,0.0,"Local transmission",0.0
"2020-03-31","Uganda",33,0,0,0.0,"Local transmission",10.0
"2020-03-31","Ethiopia",23,20,0,0.0,"Local transmission",0.0
"2020-03-31","Niger",20,0,30,0.0,"Local transmission",10.0
"2020-03-31","Congo",19,0,0,0.0,"Imported cases only",30.0
"2020-03-31","United Republic of Tanzania",19,50,0,0.0,"Under investigation",0.0
"2020-03-31","Mali",18,0,0,0.0,"Local transmission",20.0
"2020-03-31","Guinea",16,0,0,0.0,"Local transmission",10.0
"2020-03-31","Equatorial Guinea",14,10,0,0.0,"Local transmission",0.0
"2020-03-31","Namibia",11,0,0,0.0,"Imported cases only",10.0
"2020-03-31","Eswatini",9,0,0,0.0,"Imported cases only",30.0
"2020-03-31","Mozambique",8,0,0,0.0,"Local transmission",20.0
"2020-03-31","Seychelles",8,0,0,0.0,"Imported cases only",10.0
"2020-03-31","Gabon",7,0,10,0.0,"Imported cases only",30.0
"2020-03-31","Benin",6,0,0,0.0,"Imported cases only",40.0
"2020-03-31","Central African RepublicRepublic",6,0,0,0.0,"Imported cases only",30.0
"2020-03-31","Eritrea",6,0,0,0.0,"Imported cases only",40.0
"2020-03-31","Cabo Verde",5,0,10,0.0,"Imported cases only",30.0
"2020-03-31","Chad",5,0,0,0.0,"Imported cases only",40.0
"2020-03-31","Mauritania",5,0,0,0.0,"Imported cases only",20.0
"2020-03-31","Zimbabwe",5,0,10,0.0,"Local transmission",30.0
"2020-03-31","Gambia",3,0,10,0.0,"Imported cases only",20.0
"2020-03-31","Liberia",3,0,0,0.0,"Local transmission",90.0
"2020-03-31","Angola",2,0,0,0.0,"Imported cases only",90.0
"2020-03-31","Guinea-Bissau",2,0,0,0.0,"Imported cases only",50.0
"2020-03-31","Réunion",207,0,0,0.0,"Local transmission",10.0
"2020-03-31","Mayotte",82,0,0,0.0,"Local transmission",10.0
"2020-03-31","Diamond Princess (Diamond",712,0,70,0.0,"Local transmission",150.0
"2020-03-31","Princess)",0,0,0,0.0,0,0.0
