"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-29","Mali",18,90,0,0.0,"Local transmission",0.0
"2020-03-29","Ethiopia",16,0,0,0.0,"Imported cases only",10.0
"2020-03-29","Zambia",16,30,0,0.0,"Local transmission",0.0
"2020-03-29","Uganda",14,0,0,0.0,"Imported cases only",30.0
"2020-03-29","United Republic of Tanzania",14,10,0,0.0,"Under investigation",0.0
"2020-03-29","Niger",10,0,10,0.0,"Local transmission",20.0
"2020-03-29","Eswatini",9,0,0,0.0,"Imported cases only",10.0
"2020-03-29","Guinea",8,0,0,0.0,"Imported cases only",10.0
"2020-03-29","Mozambique",8,10,0,0.0,"Local transmission",0.0
"2020-03-29","Namibia",8,0,0,0.0,"Imported cases only",20.0
"2020-03-29","Gabon",7,0,10,0.0,"Imported cases only",10.0
"2020-03-29","Seychelles",7,0,0,0.0,"Imported cases only",70.0
"2020-03-29","Benin",6,0,0,0.0,"Imported cases only",20.0
"2020-03-29","Central African RepublicRepublic",6,0,0,0.0,"Imported cases only",10.0
"2020-03-29","Equatorial Guinea",6,0,0,0.0,"Imported cases only",70.0
"2020-03-29","Eritrea",6,0,0,0.0,"Imported cases only",20.0
"2020-03-29","Cabo Verde",5,0,10,0.0,"Imported cases only",10.0
"2020-03-29","Chad",5,0,0,0.0,"Imported cases only",20.0
"2020-03-29","Mauritania",5,20,0,0.0,"Imported cases only",0.0
"2020-03-29","Zimbabwe",5,0,10,0.0,"Local transmission",10.0
"2020-03-29","Gambia",3,10,10,0.0,"Imported cases only",0.0
"2020-03-29","Liberia",3,0,0,0.0,"Local transmission",70.0
"2020-03-29","Angola",2,0,0,0.0,"Imported cases only",70.0
"2020-03-29","Guinea-Bissau",2,0,0,0.0,"Imported cases only",30.0
"2020-03-29","Réunion",143,80,0,0.0,"Local transmission",0.0
"2020-03-29","Mayotte",50,0,0,0.0,"Local transmission",20.0
"2020-03-29","Diamond Princess (Diamond",712,0,70,0.0,"Local transmission",130.0
"2020-03-29","Princess)",0,0,0,0.0,0,0.0
