"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-21","North Macedonia",70,22,0,0,"Local transmission",0
"2020-03-21","Lithuania",69,33,1,1,"Imported cases only",0
"2020-03-21","Cyprus",67,9,0,0,"Local transmission",0
"2020-03-21","Republic of Moldova",66,17,1,1,"Local transmission",0
"2020-03-21","Malta",64,11,0,0,"Imported cases only",0
"2020-03-21","Belarus",57,11,0,0,"Local transmission",0
"2020-03-21","Kazakhstan",53,7,0,0,"Imported cases only",0
"2020-03-21","Azerbaijan",44,10,1,0,"Imported cases only",0
"2020-03-21","Bosnia and Herzegovina",44,0,0,0,"Local transmission",1
"2020-03-21","Georgia",43,5,0,0,"Imported cases only",0
"2020-03-21","Liechtenstein",34,9,0,0,"Imported cases only",0
"2020-03-21","Uzbekistan",33,12,0,0,"Local transmission",0
"2020-03-21","Ukraine",26,10,3,1,"Local transmission",0
"2020-03-21","Montenegro",14,4,0,0,"Imported cases only",0
"2020-03-21","Monaco",12,3,0,0,"Under investigation",0
"2020-03-21","Kyrgyzstan",6,3,0,0,"Imported cases only",0
"2020-03-21","Holy See",1,0,0,0,"Under investigation",14
"2020-03-21","Faroe Islands",80,8,0,0,"Imported cases only",0
"2020-03-21","Jersey",12,7,0,0,"Imported cases only",0
"2020-03-21","Gibraltar",10,0,0,0,"Under investigation",1
"2020-03-21","Greenland",2,0,0,0,"Under investigation",2
"2020-03-21","Guernsey",1,0,0,0,"Imported cases only",11
"2020-03-21","Isle of Man",1,1,0,0,"Imported cases only",0
"2020-03-21","Indonesia",369,60,32,7,"Local transmission",0
"2020-03-21","Thailand",322,0,1,0,"Local transmission",1
"2020-03-21","India",195,0,4,0,"Local transmission",1
"2020-03-21","Sri Lanka",59,0,0,0,"Local transmission",1
"2020-03-21","Bangladesh",17,0,1,0,"Local transmission",1
"2020-03-21","Maldives",13,0,0,0,"Local transmission",5
"2020-03-21","Bhutan",2,0,0,0,"Imported cases only",1
"2020-03-21","Nepal",1,0,0,0,"Imported cases only",57
"2020-03-21","Timor-Leste",1,1,0,0,"Imported cases only",0
"2020-03-21","Iran (Islamic Republic of)",19644,1237,1433,149,"Local transmission",0
"2020-03-21","Pakistan",461,159,2,0,"Imported cases only",0
"2020-03-21","Qatar",460,8,0,0,"Local transmission",0
"2020-03-21","Bahrain",285,16,1,0,"Local transmission",0
"2020-03-21","Saudi Arabia",274,36,0,0,"Local transmission",0
"2020-03-21","Egypt",256,46,7,1,"Local transmission",0
"2020-03-21","Iraq",193,16,14,2,"Local transmission",0
"2020-03-21","Lebanon",163,14,4,0,"Local transmission",0
"2020-03-21","Kuwait",159,11,0,0,"Local transmission",0
"2020-03-21","United Arab Emirates",140,0,0,0,"Local transmission",1
"2020-03-21","Morocco",74,13,3,1,"Local transmission",0
"2020-03-21","Jordan",69,13,0,0,"Imported cases only",0
"2020-03-21","Tunisia",54,15,1,1,"Local transmission",0
"2020-03-21","Oman",48,9,0,0,"Local transmission",0
"2020-03-21","Afghanistan",24,2,0,0,"Imported cases only",0
"2020-03-21","Djibouti",1,0,0,0,"Under investigation",2
"2020-03-21","Somalia",1,0,0,0,"Imported cases only",4
"2020-03-21","Sudan",1,0,1,0,"Imported cases only",6
"2020-03-21","occupied Palestinian territory",48,1,0,0,"Local transmission",0
"2020-03-21","United States of America",15219,4777,201,51,"Local transmission",0
"2020-03-21","Canada",846,110,9,0,"Local transmission",0
"2020-03-21","Brazil",621,193,4,0,"Local transmission",0
"2020-03-21","Chile",434,92,0,0,"Local transmission",0
"2020-03-21","Ecuador",367,168,5,2,"Local transmission",0
"2020-03-21","Peru",234,0,2,2,"Local transmission",1
"2020-03-21","Mexico",164,46,1,0,"Imported cases only",0
"2020-03-21","Colombia",145,37,0,0,"Local transmission",0
"2020-03-21","Panama",137,28,1,0,"Local transmission",0
"2020-03-21","Argentina",128,31,3,1,"Local transmission",0
"2020-03-21","Costa Rica",113,26,2,1,"Local transmission",0
"2020-03-21","Uruguay",94,15,0,0,"Imported cases only",0
"2020-03-21","Dominican Republic",72,38,2,0,"Local transmission",0
"2020-03-21","Venezuela (Bolivarian Republic of)",36,0,0,0,"Imported cases only",2
"2020-03-21","Honduras",24,12,0,0,"Imported cases only",0
"2020-03-21","Bolivia (Plurinational State of)",16,1,0,0,"Local transmission",0
"2020-03-21","Cuba",16,5,1,0,"Imported cases only",0
"2020-03-21","Jamaica",16,1,1,0,"Local transmission",0
"2020-03-21","Paraguay",13,2,0,0,"Local transmission",0
"2020-03-21","Guatemala",12,3,1,0,"Imported cases only",0
"2020-03-21","Trinidad and Tobago",9,0,0,0,"Imported cases only",1
"2020-03-21","Barbados",5,3,0,0,"Imported cases only",0
"2020-03-21","Guyana",5,0,1,0,"Local transmission",2
"2020-03-21","Bahamas",4,1,0,0,"Local transmission",0
"2020-03-21","Haiti",2,2,0,0,"Imported cases only",0
"2020-03-21","Saint Lucia",2,0,0,0,"Imported cases only",5
"2020-03-21","Suriname",2,1,0,0,"Imported cases only",0
"2020-03-21","Antigua and Barbuda",1,0,0,0,"Imported cases only",7
"2020-03-21","El Salvador",1,0,0,0,"Imported cases only",1
"2020-03-21","Nicaragua",1,0,0,0,"Imported cases only",1
"2020-03-21","Saint Vincent and the Grenadines",1,0,0,0,"Imported cases only",7
"2020-03-21","Guadeloupe",51,6,0,0,"Imported cases only",0
"2020-03-21","Martinique",32,0,0,0,"Imported cases only",1
"2020-03-21","French Guiana",15,0,0,0,"Local transmission",1
"2020-03-21","Puerto Rico",14,8,0,0,"Imported cases only",0
"2020-03-21","Aruba",5,0,0,0,"Imported cases only",1
"2020-03-21","Saint Martin",4,0,0,0,"Under investigation",2
"2020-03-21","Cayman Islands",3,0,1,0,"Imported cases only",1
"2020-03-21","Curaçao",3,0,0,0,"Imported cases only",3
"2020-03-21","Saint Barthélemy",3,0,0,0,"Under investigation",5
"2020-03-21","United States Virgin Islands",3,0,0,0,"Imported cases only",2
"2020-03-21","Bermuda",2,0,0,0,"Imported cases only",2
"2020-03-21","Montserrat",1,0,0,0,"Imported cases only",2
"2020-03-21","Sint Maarten",1,0,0,0,"Imported cases only",2
"2020-03-21","South Africa",205,55,0,0,"Local transmission",0
"2020-03-21","Algeria",94,12,10,3,"Local transmission",0
"2020-03-21","Burkina Faso",40,0,1,0,"Imported cases only",1
"2020-03-21","Senegal",38,0,0,0,"Local transmission",1
"2020-03-21","Cameroon",22,7,0,0,"Local transmission",0
"2020-03-21","Ghana",16,5,0,0,"Local transmission",0
"2020-03-21","Democratic Republic of the Congo",14,0,0,0,"Local transmission",1
"2020-03-21","Mauritius",12,5,0,0,"Imported cases only",0
"2020-03-21","Nigeria",12,0,0,0,"Imported cases only",1
"2020-03-21","Rwanda",11,0,0,0,"Local transmission",2
"2020-03-21","Côte d’Ivoire",9,0,0,0,"Imported cases only",2
"2020-03-21","Ethiopia",9,0,0,0,"Imported cases only",1
"2020-03-21","Togo",9,0,0,0,"Imported cases only",1
"2020-03-21","Kenya",7,0,0,0,"Local transmission",2
"2020-03-21","Seychelles",6,0,0,0,"Imported cases only",2
"2020-03-21","United Republic of Tanzania",6,0,0,0,"Imported cases only",1
"2020-03-21","Equatorial Guinea",4,0,0,0,"Imported cases only",1
"2020-03-21","Congo",3,0,0,0,"Imported cases only",2
"2020-03-21","Gabon",3,0,1,1,"Imported cases only",2
"2020-03-21","Namibia",3,0,0,0,"Imported cases only",1
"2020-03-21","Benin",2,0,0,0,"Imported cases only",1
"2020-03-21","Guinea",2,0,0,0,"Imported cases only",1
"2020-03-21","Liberia",2,0,0,0,"Local transmission",2
"2020-03-21","Mauritania",2,0,0,0,"Imported cases only",2
"2020-03-21","Zambia",2,0,0,0,"Imported cases only",2
"2020-03-21","Cabo Verde",1,1,0,0,"Imported cases only",0
"2020-03-21","Central African Republic",1,0,0,0,"Imported cases only",6
"2020-03-21","Chad",1,0,0,0,"Imported cases only",1
"2020-03-21","Eswatini",1,0,0,0,"Imported cases only",6
"2020-03-21","Gambia",1,0,0,0,"Imported cases only",2
"2020-03-21","Niger",1,0,0,0,"Imported cases only",1
"2020-03-21","Zimbabwe",1,1,0,0,"Imported cases only",0
"2020-03-21","Réunion",28,13,0,0,"Imported cases only",0
"2020-03-21","Mayotte",4,0,0,0,"Imported cases only",1
"2020-03-21","Diamond Princess",712,0,7,0,"Local transmission",5
