"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-09","Slovakia",5,2,0,0,"Local transmission",0
"2020-03-09","Bulgaria",4,2,0,0,"Local transmission",0
"2020-03-09","Latvia",3,2,0,0,"Imported cases only",0
"2020-03-09","Malta",3,0,0,0,"Imported cases only",1
"2020-03-09","North Macedonia",3,0,0,0,"Imported cases only",2
"2020-03-09","Albania",2,2,0,0,"Imported cases only",0
"2020-03-09","Bosnia and",2,0,0,0,"Local transmission",4
"2020-03-09","Luxembourg",2,0,0,0,"Imported cases only",2
"2020-03-09","Andorra",1,0,0,0,"Imported cases only",6
"2020-03-09","Armenia",1,0,0,0,"Imported cases only",7
"2020-03-09","Holy See",1,0,0,0,"Under investigation",3
"2020-03-09","Liechtenstein",1,0,0,0,"Imported cases only",3
"2020-03-09","Lithuania",1,0,0,0,"Imported cases only",10
"2020-03-09","Monaco",1,0,0,0,"Under investigation",8
"2020-03-09","Republic of Moldova",1,0,0,0,"Imported cases only",1
"2020-03-09","Serbia",1,0,0,0,"Under investigation",3
"2020-03-09","Ukraine",1,0,0,0,"Imported cases only",5
"2020-03-09","Faroe Islands",2,10,0,0,"Imported cases only",0
"2020-03-09","Gibraltar",1,0,0,0,"Under investigation",5
"2020-03-09","Thailand",50,0,1,0,"Local transmission",1
"2020-03-09","India",43,90,0,0,"Local transmission",0
"2020-03-09","Indonesia",6,20,0,0,"Local transmission",0
"2020-03-09","Maldives",4,20,0,0,"Local transmission",0
"2020-03-09","Bangladesh",3,30,0,0,"Local transmission",0
"2020-03-09","Bhutan",1,0,0,0,"Imported cases only",3
"2020-03-09","Nepal",1,0,0,0,"Imported cases only",45
"2020-03-09","Sri Lanka",1,0,0,0,"Imported cases only",42
"2020-03-09","Iran (Islamic Republic of)",6566,7430,194,49,"Local transmission",0
"2020-03-09","Bahrain",79,230,0,0,"Local transmission",0
"2020-03-09","Kuwait",64,20,0,0,"Imported cases only",0
"2020-03-09","Iraq",60,60,6,2,"Local transmission",0
"2020-03-09","Egypt",55,70,1,1,"Local transmission",0
"2020-03-09","United Arab Emirates",45,0,0,0,"Local transmission",2
"2020-03-09","Lebanon",32,40,0,0,"Local transmission",0
"2020-03-09","Oman",16,0,0,0,"Imported cases only",3
"2020-03-09","Qatar",15,30,0,0,"Imported cases only",0
"2020-03-09","Saudi Arabia",15,80,0,0,"Imported cases only",0
"2020-03-09","Pakistan",6,10,0,0,"Imported cases only",0
"2020-03-09","Afghanistan",4,0,0,0,"Imported cases only",1
"2020-03-09","Morocco",2,0,0,0,"Imported cases only",4
"2020-03-09","Tunisia",2,10,0,0,"Imported cases only",0
"2020-03-09","Jordan",1,0,0,0,"Imported cases only",6
"2020-03-09","occupied Palestinian territory",19,30,0,0,"Local transmission",0
"2020-03-09","United States of America",213,0,11,0,"Local transmission",2
"2020-03-09","Canada",62,50,0,0,"Local transmission",0
"2020-03-09","Brazil",25,60,0,0,"Local transmission",0
"2020-03-09","Ecuador",15,10,0,0,"Local transmission",0
"2020-03-09","Argentina",12,30,1,0,"Imported cases only",0
"2020-03-09","Chile",10,50,0,0,"Local transmission",0
"2020-03-09","Costa Rica",9,40,0,0,"Local transmission",0
"2020-03-09","Mexico",7,0,0,0,"Imported cases only",1
"2020-03-09","Peru",6,0,0,0,"Local transmission",2
"2020-03-09","Colombia",1,0,0,0,"Imported cases only",2
"2020-03-09","Dominican Republic",1,0,0,0,"Imported cases only",7
"2020-03-09","Paraguay",1,10,0,0,"Imported cases only",0
"2020-03-09","French Guiana",5,0,0,0,"Imported cases only",1
"2020-03-09","Martinique",2,0,0,0,"Imported cases only",1
"2020-03-09","Saint Martin",2,0,0,0,"Under investigation",6
"2020-03-09","Saint Barthelemy",1,0,0,0,"Under investigation",6
"2020-03-09","Algeria",20,30,0,0,"Local transmission",0
"2020-03-09","Senegal",4,0,0,0,"Imported cases only",4
"2020-03-09","South Africa",3,10,0,0,"Imported cases only",0
"2020-03-09","Cameroon",2,0,0,0,"Local transmission",2
"2020-03-09","Nigeria",2,10,0,0,"Imported cases only",0
"2020-03-09","Togo",1,0,0,0,"Imported cases only",2
"2020-03-09","Diamond Princess",696,0,7,0,"Local transmission",1
