"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-10","Mexico",7,0,0,0,"Imported cases only",2
"2020-03-10","Dominican Republic",5,40,0,0,"Imported cases only",0
"2020-03-10","Colombia",3,20,0,0,"Imported cases only",0
"2020-03-10","Panama",1,10,0,0,"Imported cases only",0
"2020-03-10","Paraguay",1,0,0,0,"Imported cases only",1
"2020-03-10","French Guiana",5,0,0,0,"Imported cases only",2
"2020-03-10","Martinique",2,0,0,0,"Imported cases only",2
"2020-03-10","Saint Martin",2,0,0,0,"Under investigation",7
"2020-03-10","Saint Barthelemy",1,0,0,0,"Under investigation",7
"2020-03-10","Algeria",20,0,0,0,"Local transmission",1
"2020-03-10","South Africa",7,40,0,0,"Imported cases only",0
"2020-03-10","Senegal",4,0,0,0,"Imported cases only",5
"2020-03-10","Cameroon",2,0,0,0,"Local transmission",3
"2020-03-10","Nigeria",2,0,0,0,"Imported cases only",1
"2020-03-10","Togo",1,0,0,0,"Imported cases only",3
"2020-03-10","Diamond Princess",696,0,7,0,"Local transmission",2
