"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-18","Uzbekistan",16,12,0,0,"Imported cases only",0
"2020-03-18","Ukraine",14,9,2,1,"Local transmission",0
"2020-03-18","Monaco",9,0,0,0,"Under investigation",1
"2020-03-18","Liechtenstein",7,0,0,0,"Imported cases only",1
"2020-03-18","Montenegro",2,2,0,0,"Imported cases only",0
"2020-03-18","Holy See",1,0,0,0,"Under investigation",11
"2020-03-18","Faroe Islands",47,36,0,0,"Imported cases only",0
"2020-03-18","Jersey",5,3,0,0,"Imported cases only",0
"2020-03-18","Gibraltar",3,0,0,0,"Under investigation",1
"2020-03-18","Guernsey",1,0,0,0,"Imported cases only",8
"2020-03-18","Thailand",177,30,1,0,"Local transmission",0
"2020-03-18","Indonesia",172,0,5,0,"Local transmission",1
"2020-03-18","India",137,23,3,1,"Local transmission",0
"2020-03-18","Sri Lanka",29,10,0,0,"Local transmission",0
"2020-03-18","Maldives",13,0,0,0,"Local transmission",2
"2020-03-18","Bangladesh",8,0,0,0,"Local transmission",1
"2020-03-18","Bhutan",1,0,0,0,"Imported cases only",11
"2020-03-18","Nepal",1,0,0,0,"Imported cases only",54
"2020-03-18","Iran (Islamic Republic of)",16169,1178,988,135,"Local transmission",0
"2020-03-18","Qatar",442,41,0,0,"Local transmission",0
"2020-03-18","Bahrain",237,16,1,0,"Local transmission",0
"2020-03-18","Pakistan",187,134,0,0,"Imported cases only",0
"2020-03-18","Saudi Arabia",171,38,0,0,"Local transmission",0
"2020-03-18","Egypt",166,40,4,2,"Local transmission",0
"2020-03-18","Iraq",154,30,11,2,"Local transmission",0
"2020-03-18","Kuwait",130,7,0,0,"Local transmission",0
"2020-03-18","Lebanon",120,21,3,0,"Local transmission",0
"2020-03-18","United Arab Emirates",98,0,0,0,"Local transmission",2
"2020-03-18","Morocco",38,9,2,1,"Local transmission",0
"2020-03-18","Jordan",35,29,0,0,"Imported cases only",0
"2020-03-18","Oman",24,2,0,0,"Imported cases only",0
"2020-03-18","Tunisia",24,4,0,0,"Local transmission",0
"2020-03-18","Afghanistan",22,1,0,0,"Imported cases only",0
"2020-03-18","Somalia",1,0,0,0,"Imported cases only",1
"2020-03-18","Sudan",1,0,1,0,"Imported cases only",3
"2020-03-18","occupied Palestinian territory",41,2,0,0,"Local transmission",0
"2020-03-18","United States of America",3536,1822,58,17,"Local transmission",0
"2020-03-18","Canada",424,120,1,0,"Local transmission",0
"2020-03-18","Brazil",234,34,0,0,"Local transmission",0
"2020-03-18","Chile",156,81,0,0,"Local transmission",0
"2020-03-18","Peru",86,15,0,0,"Local transmission",0
"2020-03-18","Mexico",82,29,0,0,"Imported cases only",0
"2020-03-18","Panama",69,26,1,0,"Local transmission",0
"2020-03-18","Argentina",65,9,2,0,"Local transmission",0
"2020-03-18","Ecuador",58,21,2,0,"Local transmission",0
"2020-03-18","Colombia",45,11,0,0,"Local transmission",0
"2020-03-18","Costa Rica",41,6,0,0,"Local transmission",0
"2020-03-18","Venezuela (Bolivarian Republic of)",33,16,0,0,"Imported cases only",0
"2020-03-18","Dominican Republic",21,16,1,1,"Local transmission",0
"2020-03-18","Jamaica",12,2,0,0,"Local transmission",0
"2020-03-18","Bolivia (Plurinational State of)",11,0,0,0,"Imported cases only",1
"2020-03-18","Paraguay",9,1,0,0,"Local transmission",0
"2020-03-18","Honduras",8,6,0,0,"Imported cases only",0
"2020-03-18","Guatemala",6,5,1,0,"Imported cases only",0
"2020-03-18","Uruguay",6,2,0,0,"Imported cases only",0
"2020-03-18","Cuba",5,1,0,0,"Imported cases only",0
"2020-03-18","Trinidad and Tobago",5,3,0,0,"Imported cases only",0
"2020-03-18","Guyana",4,0,1,0,"Local transmission",2
"2020-03-18","Saint Lucia",2,0,0,0,"Imported cases only",2
"2020-03-18","Antigua and Barbuda",1,0,0,0,"Imported cases only",4
"2020-03-18","Bahamas",1,1,0,0,"Local transmission",0
"2020-03-18","Saint Vincent and the Grenadines",1,0,0,0,"Imported cases only",4
"2020-03-18","Suriname",1,0,0,0,"Imported cases only",2
"2020-03-18","Guadeloupe",18,12,0,0,"Imported cases only",0
"2020-03-18","Martinique",16,0,0,0,"Imported cases only",1
"2020-03-18","French Guiana",7,0,0,0,"Imported cases only",3
"2020-03-18","Curacao",3,1,0,0,"Imported cases only",0
"2020-03-18","Puerto Rico",3,0,0,0,"Imported cases only",3
"2020-03-18","Saint Barthélemy",3,0,0,0,"Under investigation",2
"2020-03-18","Aruba",2,2,0,0,"Imported cases only",0
"2020-03-18","Saint Martin",2,0,0,0,"Under investigation",15
"2020-03-18","United States Virgin Islands",2,1,0,0,"Imported cases only",0
"2020-03-18","Cayman Islands",1,0,1,0,"Imported cases only",4
"2020-03-18","South Africa",62,11,0,0,"Local transmission",0
"2020-03-18","Algeria",60,11,4,0,"Local transmission",0
"2020-03-18","Senegal",27,1,0,0,"Local transmission",0
"2020-03-18","Burkina Faso",20,5,0,0,"Imported cases only",0
"2020-03-18","Rwanda",7,2,0,0,"Local transmission",0
"2020-03-18","Cote d’Ivoire",6,3,0,0,"Imported cases only",0
"2020-03-18","Ghana",6,4,0,0,"Imported cases only",0
"2020-03-18","Cameroon",5,0,0,0,"Local transmission",1
"2020-03-18","Ethiopia",5,1,0,0,"Imported cases only",0
"2020-03-18","Seychelles",4,0,0,0,"Imported cases only",1
"2020-03-18","Democratic Republic of the Congo",3,1,0,0,"Imported cases only",0
"2020-03-18","Kenya",3,0,0,0,"Local transmission",1
"2020-03-18","Namibia",2,0,0,0,"Imported cases only",3
"2020-03-18","Nigeria",2,0,0,0,"Imported cases only",8
"2020-03-18","Benin",1,1,0,0,"Imported cases only",0
"2020-03-18","Central African Republic",1,0,0,0,"Imported cases only",3
"2020-03-18","Congo",1,0,0,0,"Imported cases only",2
"2020-03-18","Equatorial Guinea",1,0,0,0,"Imported cases only",3
"2020-03-18","Eswatini",1,0,0,0,"Imported cases only",3
"2020-03-18","Gabon",1,0,0,0,"Imported cases only",3
"2020-03-18","Guinea",1,0,0,0,"Imported cases only",3
"2020-03-18","Liberia",1,1,0,0,"Imported cases only",0
"2020-03-18","Mauritania",1,0,0,0,"Imported cases only",3
"2020-03-18","Togo",1,0,0,0,"Imported cases only",10
"2020-03-18","United Republic of Tanzania",1,1,0,0,"Imported cases only",0
"2020-03-18","Réunion",9,0,0,0,"Imported cases only",2
"2020-03-18","Mayotte",1,0,0,0,"Imported cases only",3
"2020-03-18","Diamond Princess",712,0,7,0,"Local transmission",2
