"dateRep","cases","deaths","countriesAndTerritories","popData2018"
"2020-02-10",2974,97,"China",1392730000.0
"2020-02-09",2607,89,"China",1392730000.0
"2020-02-08",3418,86,"China",1392730000.0
"2020-02-07",3160,73,"China",1392730000.0
"2020-02-06",3727,72,"China",1392730000.0
"2020-02-05",3872,66,"China",1392730000.0
"2020-02-04",3237,65,"China",1392730000.0
"2020-02-03",2812,57,"China",1392730000.0
"2020-02-02",2590,45,"China",1392730000.0
"2020-02-01",2095,46,"China",1392730000.0
"2020-01-31",1980,43,"China",1392730000.0
"2020-01-30",1740,38,"China",1392730000.0
"2020-01-29",1466,26,"China",1392730000.0
"2020-01-28",1753,25,"China",1392730000.0
"2020-01-27",787,25,"China",1392730000.0
"2020-01-26",665,15,"China",1392730000.0
"2020-01-25",441,15,"China",1392730000.0
"2020-01-24",259,9,"China",1392730000.0
"2020-01-23",97,0,"China",1392730000.0
"2020-01-22",140,11,"China",1392730000.0
"2020-01-21",151,3,"China",1392730000.0
"2020-01-20",19,0,"China",1392730000.0
"2020-01-19",136,1,"China",1392730000.0
"2020-01-18",17,0,"China",1392730000.0
"2020-01-17",4,0,"China",1392730000.0
"2020-01-16",0,0,"China",1392730000.0
"2020-01-15",0,1,"China",1392730000.0
"2020-01-14",0,0,"China",1392730000.0
"2020-01-13",0,0,"China",1392730000.0
"2020-01-12",0,0,"China",1392730000.0
"2020-01-11",0,1,"China",1392730000.0
"2020-01-10",0,0,"China",1392730000.0
"2020-01-09",0,0,"China",1392730000.0
"2020-01-08",0,0,"China",1392730000.0
"2020-01-07",0,0,"China",1392730000.0
"2020-01-06",0,0,"China",1392730000.0
"2020-01-05",15,0,"China",1392730000.0
"2020-01-04",0,0,"China",1392730000.0
"2020-01-03",17,0,"China",1392730000.0
"2020-01-02",0,0,"China",1392730000.0
"2020-01-01",0,0,"China",1392730000.0
"2019-12-31",27,0,"China",1392730000.0
"2020-04-05",139,7,"Colombia",49648685.0
"2020-04-04",106,6,"Colombia",49648685.0
"2020-04-03",96,2,"Colombia",49648685.0
"2020-04-02",159,1,"Colombia",49648685.0
"2020-04-01",108,2,"Colombia",49648685.0
"2020-03-31",96,4,"Colombia",49648685.0
"2020-03-30",94,4,"Colombia",49648685.0
"2020-03-29",69,0,"Colombia",49648685.0
"2020-03-28",48,0,"Colombia",49648685.0
"2020-03-27",21,2,"Colombia",49648685.0
"2020-03-26",92,1,"Colombia",49648685.0
"2020-03-25",72,0,"Colombia",49648685.0
"2020-03-24",71,1,"Colombia",49648685.0
"2020-03-23",25,1,"Colombia",49648685.0
"2020-03-22",52,1,"Colombia",49648685.0
"2020-03-21",30,0,"Colombia",49648685.0
"2020-03-20",26,0,"Colombia",49648685.0
"2020-03-19",37,0,"Colombia",49648685.0
"2020-03-18",8,0,"Colombia",49648685.0
"2020-03-17",12,0,"Colombia",49648685.0
"2020-03-16",11,0,"Colombia",49648685.0
"2020-03-15",18,0,"Colombia",49648685.0
"2020-03-14",7,0,"Colombia",49648685.0
"2020-03-12",6,0,"Colombia",49648685.0
"2020-03-10",2,0,"Colombia",49648685.0
"2020-03-07",1,0,"Colombia",49648685.0
"2020-04-05",4,2,"Congo",5244363.0
"2020-04-04",0,0,"Congo",5244363.0
"2020-04-03",19,1,"Congo",5244363.0
"2020-04-02",0,0,"Congo",5244363.0
"2020-04-01",3,2,"Congo",5244363.0
"2020-03-31",0,0,"Congo",5244363.0
"2020-03-30",0,0,"Congo",5244363.0
"2020-03-29",15,0,"Congo",5244363.0
"2020-03-28",0,0,"Congo",5244363.0
"2020-03-27",0,0,"Congo",5244363.0
"2020-03-26",0,0,"Congo",5244363.0
"2020-03-25",0,0,"Congo",5244363.0
"2020-03-24",0,0,"Congo",5244363.0
"2020-03-23",0,0,"Congo",5244363.0
"2020-03-22",1,0,"Congo",5244363.0
"2020-03-21",0,0,"Congo",5244363.0
"2020-03-20",0,0,"Congo",5244363.0
"2020-03-19",2,0,"Congo",5244363.0
"2020-03-18",0,0,"Congo",5244363.0
"2020-03-17",0,0,"Congo",5244363.0
"2020-03-16",1,0,"Congo",5244363.0
"2020-04-05",19,0,"Costa_Rica",4999441.0
"2020-04-04",20,0,"Costa_Rica",4999441.0
"2020-04-03",21,0,"Costa_Rica",4999441.0
"2020-04-02",28,0,"Costa_Rica",4999441.0
"2020-04-01",17,0,"Costa_Rica",4999441.0
"2020-03-31",16,0,"Costa_Rica",4999441.0
"2020-03-30",19,0,"Costa_Rica",4999441.0
"2020-03-29",32,0,"Costa_Rica",4999441.0
"2020-03-28",32,0,"Costa_Rica",4999441.0
"2020-03-27",30,0,"Costa_Rica",4999441.0
"2020-03-26",24,0,"Costa_Rica",4999441.0
"2020-03-25",19,0,"Costa_Rica",4999441.0
"2020-03-24",24,0,"Costa_Rica",4999441.0
"2020-03-23",17,0,"Costa_Rica",4999441.0
"2020-03-22",4,0,"Costa_Rica",4999441.0
"2020-03-21",26,1,"Costa_Rica",4999441.0
"2020-03-20",18,0,"Costa_Rica",4999441.0
"2020-03-19",19,1,"Costa_Rica",4999441.0
"2020-03-18",9,0,"Costa_Rica",4999441.0
"2020-03-17",6,0,"Costa_Rica",4999441.0
"2020-03-16",8,0,"Costa_Rica",4999441.0
"2020-03-15",1,0,"Costa_Rica",4999441.0
"2020-03-14",3,0,"Costa_Rica",4999441.0
"2020-03-13",1,0,"Costa_Rica",4999441.0
"2020-03-12",9,0,"Costa_Rica",4999441.0
"2020-03-11",4,0,"Costa_Rica",4999441.0
"2020-03-10",4,0,"Costa_Rica",4999441.0
"2020-03-09",4,0,"Costa_Rica",4999441.0
"2020-03-07",1,0,"Costa_Rica",4999441.0
"2020-04-05",27,1,"Cote_dIvoire",25069229.0
"2020-04-04",24,0,"Cote_dIvoire",25069229.0
"2020-04-03",4,0,"Cote_dIvoire",25069229.0
"2020-04-02",22,0,"Cote_dIvoire",25069229.0
"2020-04-01",0,0,"Cote_dIvoire",25069229.0
"2020-03-31",3,0,"Cote_dIvoire",25069229.0
"2020-03-30",25,1,"Cote_dIvoire",25069229.0
"2020-03-29",39,0,"Cote_dIvoire",25069229.0
"2020-03-28",5,0,"Cote_dIvoire",25069229.0
"2020-03-27",16,0,"Cote_dIvoire",25069229.0
"2020-03-26",7,0,"Cote_dIvoire",25069229.0
"2020-03-25",48,0,"Cote_dIvoire",25069229.0
"2020-03-24",0,0,"Cote_dIvoire",25069229.0
"2020-03-23",8,0,"Cote_dIvoire",25069229.0
"2020-03-22",3,0,"Cote_dIvoire",25069229.0
"2020-03-21",5,0,"Cote_dIvoire",25069229.0
"2020-03-20",3,0,"Cote_dIvoire",25069229.0
"2020-03-19",1,0,"Cote_dIvoire",25069229.0
"2020-03-18",0,0,"Cote_dIvoire",25069229.0
"2020-03-17",1,0,"Cote_dIvoire",25069229.0
"2020-03-16",0,0,"Cote_dIvoire",25069229.0
"2020-03-15",3,0,"Cote_dIvoire",25069229.0
"2020-03-12",1,0,"Cote_dIvoire",25069229.0
"2020-04-05",47,4,"Croatia",4089400.0
"2020-04-04",68,1,"Croatia",4089400.0
"2020-04-03",48,1,"Croatia",4089400.0
"2020-04-02",96,0,"Croatia",4089400.0
"2020-04-01",77,0,"Croatia",4089400.0
"2020-03-31",77,0,"Croatia",4089400.0
"2020-03-30",56,1,"Croatia",4089400.0
"2020-03-29",71,2,"Croatia",4089400.0
"2020-03-28",91,1,"Croatia",4089400.0
"2020-03-27",77,1,"Croatia",4089400.0
"2020-03-26",36,0,"Croatia",4089400.0
"2020-03-25",76,1,"Croatia",4089400.0
"2020-03-24",71,0,"Croatia",4089400.0
"2020-03-23",29,0,"Croatia",4089400.0
"2020-03-22",80,0,"Croatia",4089400.0
"2020-03-21",22,0,"Croatia",4089400.0
"2020-03-20",23,0,"Croatia",4089400.0
"2020-03-19",12,0,"Croatia",4089400.0
"2020-03-18",13,0,"Croatia",4089400.0
"2020-03-17",8,0,"Croatia",4089400.0
"2020-03-16",11,0,"Croatia",4089400.0
"2020-03-15",6,0,"Croatia",4089400.0
"2020-03-14",6,0,"Croatia",4089400.0
"2020-03-13",9,0,"Croatia",4089400.0
"2020-03-12",3,0,"Croatia",4089400.0
"2020-03-11",1,0,"Croatia",4089400.0
"2020-03-08",1,0,"Croatia",4089400.0
"2020-03-07",1,0,"Croatia",4089400.0
"2020-03-06",1,0,"Croatia",4089400.0
"2020-03-04",1,0,"Croatia",4089400.0
"2020-03-03",1,0,"Croatia",4089400.0
"2020-03-02",2,0,"Croatia",4089400.0
"2020-03-01",0,0,"Croatia",4089400.0
"2020-02-29",2,0,"Croatia",4089400.0
"2020-02-28",1,0,"Croatia",4089400.0
"2020-02-27",1,0,"Croatia",4089400.0
"2020-02-26",1,0,"Croatia",4089400.0
"2020-02-25",0,0,"Croatia",4089400.0
"2020-02-24",0,0,"Croatia",4089400.0
"2020-02-23",0,0,"Croatia",4089400.0
"2020-02-22",0,0,"Croatia",4089400.0
"2020-02-21",0,0,"Croatia",4089400.0
"2020-02-20",0,0,"Croatia",4089400.0
"2020-02-19",0,0,"Croatia",4089400.0
"2020-02-18",0,0,"Croatia",4089400.0
"2020-02-17",0,0,"Croatia",4089400.0
"2020-02-16",0,0,"Croatia",4089400.0
"2020-02-15",0,0,"Croatia",4089400.0
"2020-02-14",0,0,"Croatia",4089400.0
"2020-02-13",0,0,"Croatia",4089400.0
"2020-02-12",0,0,"Croatia",4089400.0
"2020-02-11",0,0,"Croatia",4089400.0
"2020-02-10",0,0,"Croatia",4089400.0
"2020-02-09",0,0,"Croatia",4089400.0
"2020-02-08",0,0,"Croatia",4089400.0
"2020-02-07",0,0,"Croatia",4089400.0
"2020-02-06",0,0,"Croatia",4089400.0
"2020-02-05",0,0,"Croatia",4089400.0
"2020-02-04",0,0,"Croatia",4089400.0
"2020-02-03",0,0,"Croatia",4089400.0
"2020-02-02",0,0,"Croatia",4089400.0
"2020-02-01",0,0,"Croatia",4089400.0
"2020-01-31",0,0,"Croatia",4089400.0
"2020-01-30",0,0,"Croatia",4089400.0
"2020-01-29",0,0,"Croatia",4089400.0
"2020-01-28",0,0,"Croatia",4089400.0
"2020-01-27",0,0,"Croatia",4089400.0
"2020-01-26",0,0,"Croatia",4089400.0
"2020-01-25",0,0,"Croatia",4089400.0
"2020-01-24",0,0,"Croatia",4089400.0
"2020-01-23",0,0,"Croatia",4089400.0
"2020-01-22",0,0,"Croatia",4089400.0
"2020-01-21",0,0,"Croatia",4089400.0
"2020-01-20",0,0,"Croatia",4089400.0
"2020-01-19",0,0,"Croatia",4089400.0
"2020-01-18",0,0,"Croatia",4089400.0
"2020-01-17",0,0,"Croatia",4089400.0
"2020-01-16",0,0,"Croatia",4089400.0
"2020-01-15",0,0,"Croatia",4089400.0
"2020-01-14",0,0,"Croatia",4089400.0
"2020-01-13",0,0,"Croatia",4089400.0
"2020-01-12",0,0,"Croatia",4089400.0
"2020-01-11",0,0,"Croatia",4089400.0
"2020-01-10",0,0,"Croatia",4089400.0
"2020-01-09",0,0,"Croatia",4089400.0
"2020-01-08",0,0,"Croatia",4089400.0
"2020-01-07",0,0,"Croatia",4089400.0
"2020-01-06",0,0,"Croatia",4089400.0
"2020-01-05",0,0,"Croatia",4089400.0
"2020-01-04",0,0,"Croatia",4089400.0
"2020-01-03",0,0,"Croatia",4089400.0
"2020-01-02",0,0,"Croatia",4089400.0
"2020-01-01",0,0,"Croatia",4089400.0
"2019-12-31",0,0,"Croatia",4089400.0
"2020-04-05",19,0,"Cuba",11338138.0
"2020-04-04",36,0,"Cuba",11338138.0
"2020-04-03",21,0,"Cuba",11338138.0
"2020-04-02",26,0,"Cuba",11338138.0
"2020-04-01",16,2,"Cuba",11338138.0
"2020-03-31",31,1,"Cuba",11338138.0
"2020-03-30",20,0,"Cuba",11338138.0
"2020-03-29",39,1,"Cuba",11338138.0
"2020-03-28",13,0,"Cuba",11338138.0
"2020-03-27",10,1,"Cuba",11338138.0
"2020-03-26",9,0,"Cuba",11338138.0
"2020-03-25",8,0,"Cuba",11338138.0
"2020-03-24",5,0,"Cuba",11338138.0
"2020-03-23",10,0,"Cuba",11338138.0
"2020-03-22",4,0,"Cuba",11338138.0
"2020-03-21",5,0,"Cuba",11338138.0
"2020-03-20",5,0,"Cuba",11338138.0
"2020-03-19",4,1,"Cuba",11338138.0
"2020-03-18",3,0,"Cuba",11338138.0
"2020-03-15",0,0,"Cuba",11338138.0
"2020-03-14",1,0,"Cuba",11338138.0
"2020-03-12",3,0,"Cuba",11338138.0
"2020-04-05",0,0,"Cura̤ao",159849.0
"2020-04-04",0,0,"Cura̤ao",159849.0
"2020-04-03",0,0,"Cura̤ao",159849.0
"2020-04-02",0,0,"Cura̤ao",159849.0
"2020-04-01",2,0,"Cura̤ao",159849.0
"2020-03-30",1,0,"Cura̤ao",159849.0
"2020-03-29",0,0,"Cura̤ao",159849.0
"2020-03-28",1,0,"Cura̤ao",159849.0
"2020-03-27",1,0,"Cura̤ao",159849.0
"2020-03-26",0,1,"Cura̤ao",159849.0
"2020-03-24",3,0,"Cura̤ao",159849.0
"2020-03-20",2,0,"Cura̤ao",159849.0
"2020-03-13",1,0,"Cura̤ao",159849.0
"2020-04-05",30,0,"Cyprus",1189265.0
"2020-04-04",40,2,"Cyprus",1189265.0
"2020-04-03",36,0,"Cyprus",1189265.0
"2020-04-02",58,1,"Cyprus",1189265.0
"2020-04-01",32,1,"Cyprus",1189265.0
"2020-03-31",16,1,"Cyprus",1189265.0
"2020-03-30",35,1,"Cyprus",1189265.0
"2020-03-29",17,0,"Cyprus",1189265.0
"2020-03-28",16,2,"Cyprus",1189265.0
"2020-03-27",14,0,"Cyprus",1189265.0
"2020-03-26",8,0,"Cyprus",1189265.0
"2020-03-25",8,3,"Cyprus",1189265.0
"2020-03-24",21,0,"Cyprus",1189265.0
"2020-03-23",11,0,"Cyprus",1189265.0
"2020-03-22",17,0,"Cyprus",1189265.0
"2020-03-21",9,0,"Cyprus",1189265.0
"2020-03-20",0,0,"Cyprus",1189265.0
"2020-03-19",18,0,"Cyprus",1189265.0
"2020-03-18",0,0,"Cyprus",1189265.0
"2020-03-17",10,0,"Cyprus",1189265.0
"2020-03-16",9,0,"Cyprus",1189265.0
"2020-03-15",7,0,"Cyprus",1189265.0
"2020-03-14",8,0,"Cyprus",1189265.0
"2020-03-12",4,0,"Cyprus",1189265.0
"2020-03-10",2,0,"Cyprus",1189265.0
"2020-04-05",282,6,"Czech_Republic",10625695.0
"2020-04-04",332,9,"Czech_Republic",10625695.0
"2020-04-03",269,5,"Czech_Republic",10625695.0
"2020-04-02",281,8,"Czech_Republic",10625695.0
"2020-04-01",306,7,"Czech_Republic",10625695.0
"2020-03-31",173,8,"Czech_Republic",10625695.0
"2020-03-30",166,5,"Czech_Republic",10625695.0
"2020-03-29",384,2,"Czech_Republic",10625695.0
"2020-03-28",217,0,"Czech_Republic",10625695.0
"2020-03-27",408,3,"Czech_Republic",10625695.0
"2020-03-26",260,3,"Czech_Republic",10625695.0
"2020-03-25",158,2,"Czech_Republic",10625695.0
"2020-03-24",71,0,"Czech_Republic",10625695.0
"2020-03-23",170,1,"Czech_Republic",10625695.0
"2020-03-22",91,0,"Czech_Republic",10625695.0
"2020-03-21",210,0,"Czech_Republic",10625695.0
"2020-03-20",172,0,"Czech_Republic",10625695.0
"2020-03-19",88,0,"Czech_Republic",10625695.0
"2020-03-18",90,0,"Czech_Republic",10625695.0
"2020-03-17",46,0,"Czech_Republic",10625695.0
"2020-03-16",84,0,"Czech_Republic",10625695.0
"2020-03-15",64,0,"Czech_Republic",10625695.0
"2020-03-14",34,0,"Czech_Republic",10625695.0
"2020-03-13",22,0,"Czech_Republic",10625695.0
"2020-03-12",31,0,"Czech_Republic",10625695.0
"2020-03-11",23,0,"Czech_Republic",10625695.0
"2020-03-10",8,0,"Czech_Republic",10625695.0
"2020-03-09",6,0,"Czech_Republic",10625695.0
"2020-03-08",7,0,"Czech_Republic",10625695.0
"2020-03-07",7,0,"Czech_Republic",10625695.0
"2020-03-06",4,0,"Czech_Republic",10625695.0
"2020-03-05",3,0,"Czech_Republic",10625695.0
"2020-03-04",0,0,"Czech_Republic",10625695.0
"2020-03-03",2,0,"Czech_Republic",10625695.0
"2020-03-02",3,0,"Czech_Republic",10625695.0
"2020-03-01",0,0,"Czech_Republic",10625695.0
"2020-02-29",0,0,"Czech_Republic",10625695.0
"2020-02-28",0,0,"Czech_Republic",10625695.0
"2020-02-27",0,0,"Czech_Republic",10625695.0
"2020-02-26",0,0,"Czech_Republic",10625695.0
"2020-02-25",0,0,"Czech_Republic",10625695.0
"2020-02-24",0,0,"Czech_Republic",10625695.0
"2020-02-23",0,0,"Czech_Republic",10625695.0
"2020-02-22",0,0,"Czech_Republic",10625695.0
"2020-02-21",0,0,"Czech_Republic",10625695.0
"2020-02-20",0,0,"Czech_Republic",10625695.0
"2020-02-19",0,0,"Czech_Republic",10625695.0
"2020-02-18",0,0,"Czech_Republic",10625695.0
"2020-02-17",0,0,"Czech_Republic",10625695.0
"2020-02-16",0,0,"Czech_Republic",10625695.0
"2020-02-15",0,0,"Czech_Republic",10625695.0
"2020-02-14",0,0,"Czech_Republic",10625695.0
"2020-02-13",0,0,"Czech_Republic",10625695.0
"2020-02-12",0,0,"Czech_Republic",10625695.0
"2020-02-11",0,0,"Czech_Republic",10625695.0
"2020-02-10",0,0,"Czech_Republic",10625695.0
"2020-02-09",0,0,"Czech_Republic",10625695.0
"2020-02-08",0,0,"Czech_Republic",10625695.0
"2020-02-07",0,0,"Czech_Republic",10625695.0
"2020-02-06",0,0,"Czech_Republic",10625695.0
"2020-02-05",0,0,"Czech_Republic",10625695.0
"2020-02-04",0,0,"Czech_Republic",10625695.0
"2020-02-03",0,0,"Czech_Republic",10625695.0
"2020-02-02",0,0,"Czech_Republic",10625695.0
"2020-02-01",0,0,"Czech_Republic",10625695.0
"2020-01-31",0,0,"Czech_Republic",10625695.0
"2020-01-30",0,0,"Czech_Republic",10625695.0
"2020-01-29",0,0,"Czech_Republic",10625695.0
"2020-01-28",0,0,"Czech_Republic",10625695.0
"2020-01-27",0,0,"Czech_Republic",10625695.0
"2020-01-26",0,0,"Czech_Republic",10625695.0
"2020-01-25",0,0,"Czech_Republic",10625695.0
"2020-01-24",0,0,"Czech_Republic",10625695.0
"2020-01-23",0,0,"Czech_Republic",10625695.0
"2020-01-22",0,0,"Czech_Republic",10625695.0
"2020-01-21",0,0,"Czech_Republic",10625695.0
"2020-01-20",0,0,"Czech_Republic",10625695.0
"2020-01-19",0,0,"Czech_Republic",10625695.0
"2020-01-18",0,0,"Czech_Republic",10625695.0
"2020-01-17",0,0,"Czech_Republic",10625695.0
"2020-01-16",0,0,"Czech_Republic",10625695.0
"2020-01-15",0,0,"Czech_Republic",10625695.0
"2020-01-14",0,0,"Czech_Republic",10625695.0
"2020-01-13",0,0,"Czech_Republic",10625695.0
"2020-01-12",0,0,"Czech_Republic",10625695.0
"2020-01-11",0,0,"Czech_Republic",10625695.0
"2020-01-10",0,0,"Czech_Republic",10625695.0
"2020-01-09",0,0,"Czech_Republic",10625695.0
"2020-01-08",0,0,"Czech_Republic",10625695.0
"2020-01-07",0,0,"Czech_Republic",10625695.0
"2020-01-06",0,0,"Czech_Republic",10625695.0
"2020-01-05",0,0,"Czech_Republic",10625695.0
"2020-01-04",0,0,"Czech_Republic",10625695.0
"2020-01-03",0,0,"Czech_Republic",10625695.0
"2020-01-02",0,0,"Czech_Republic",10625695.0
"2020-01-01",0,0,"Czech_Republic",10625695.0
"2019-12-31",0,0,"Czech_Republic",10625695.0
"2020-04-05",20,5,"Democratic_Republic_of_the_Congo",84068091.0
"2020-04-04",11,2,"Democratic_Republic_of_the_Congo",84068091.0
"2020-04-03",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-04-02",25,3,"Democratic_Republic_of_the_Congo",84068091.0
"2020-04-01",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-31",17,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-30",23,2,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-29",0,2,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-28",4,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-27",9,1,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-26",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-25",19,1,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-24",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-23",3,1,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-22",9,1,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-21",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-20",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-19",11,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-18",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-17",1,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-16",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-15",0,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-14",1,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-03-11",1,0,"Democratic_Republic_of_the_Congo",84068091.0
"2020-04-05",320,22,"Denmark",5797446.0
"2020-04-04",371,16,"Denmark",5797446.0
"2020-04-03",279,19,"Denmark",5797446.0
"2020-04-02",247,14,"Denmark",5797446.0
"2020-04-01",283,13,"Denmark",5797446.0
"2020-03-31",182,5,"Denmark",5797446.0
"2020-03-30",194,7,"Denmark",5797446.0
"2020-03-29",155,13,"Denmark",5797446.0
"2020-03-28",169,11,"Denmark",5797446.0
"2020-03-27",153,7,"Denmark",5797446.0
"2020-03-26",133,2,"Denmark",5797446.0
"2020-03-25",131,8,"Denmark",5797446.0
"2020-03-24",65,11,"Denmark",5797446.0
"2020-03-23",69,0,"Denmark",5797446.0
"2020-03-22",71,4,"Denmark",5797446.0
"2020-03-21",104,3,"Denmark",5797446.0
"2020-03-20",36,2,"Denmark",5797446.0
"2020-03-19",91,0,"Denmark",5797446.0
"2020-03-18",92,3,"Denmark",5797446.0
"2020-03-17",57,0,"Denmark",5797446.0
"2020-03-16",48,1,"Denmark",5797446.0
"2020-03-15",23,0,"Denmark",5797446.0
"2020-03-14",128,0,"Denmark",5797446.0
"2020-03-13",160,0,"Denmark",5797446.0
"2020-03-12",252,0,"Denmark",5797446.0
"2020-03-11",151,0,"Denmark",5797446.0
"2020-03-10",75,0,"Denmark",5797446.0
"2020-03-09",7,0,"Denmark",5797446.0
"2020-03-08",8,0,"Denmark",5797446.0
"2020-03-07",3,0,"Denmark",5797446.0
"2020-03-06",10,0,"Denmark",5797446.0
"2020-03-05",2,0,"Denmark",5797446.0
"2020-03-04",3,0,"Denmark",5797446.0
"2020-03-03",1,0,"Denmark",5797446.0
"2020-03-02",1,0,"Denmark",5797446.0
"2020-03-01",1,0,"Denmark",5797446.0
"2020-02-29",1,0,"Denmark",5797446.0
"2020-02-28",0,0,"Denmark",5797446.0
"2020-02-27",1,0,"Denmark",5797446.0
"2020-02-26",0,0,"Denmark",5797446.0
"2020-02-25",0,0,"Denmark",5797446.0
"2020-02-24",0,0,"Denmark",5797446.0
"2020-02-23",0,0,"Denmark",5797446.0
"2020-02-22",0,0,"Denmark",5797446.0
"2020-02-21",0,0,"Denmark",5797446.0
"2020-02-20",0,0,"Denmark",5797446.0
"2020-02-19",0,0,"Denmark",5797446.0
"2020-02-18",0,0,"Denmark",5797446.0
"2020-02-17",0,0,"Denmark",5797446.0
"2020-02-16",0,0,"Denmark",5797446.0
"2020-02-15",0,0,"Denmark",5797446.0
"2020-02-14",0,0,"Denmark",5797446.0
"2020-02-13",0,0,"Denmark",5797446.0
"2020-02-12",0,0,"Denmark",5797446.0
"2020-02-11",0,0,"Denmark",5797446.0
"2020-02-10",0,0,"Denmark",5797446.0
"2020-02-09",0,0,"Denmark",5797446.0
"2020-02-08",0,0,"Denmark",5797446.0
"2020-02-07",0,0,"Denmark",5797446.0
"2020-02-06",0,0,"Denmark",5797446.0
"2020-02-05",0,0,"Denmark",5797446.0
"2020-02-04",0,0,"Denmark",5797446.0
"2020-02-03",0,0,"Denmark",5797446.0
"2020-02-02",0,0,"Denmark",5797446.0
"2020-02-01",0,0,"Denmark",5797446.0
"2020-01-31",0,0,"Denmark",5797446.0
"2020-01-30",0,0,"Denmark",5797446.0
"2020-01-29",0,0,"Denmark",5797446.0
"2020-01-28",0,0,"Denmark",5797446.0
"2020-01-27",0,0,"Denmark",5797446.0
"2020-01-26",0,0,"Denmark",5797446.0
"2020-01-25",0,0,"Denmark",5797446.0
"2020-01-24",0,0,"Denmark",5797446.0
"2020-01-23",0,0,"Denmark",5797446.0
"2020-01-22",0,0,"Denmark",5797446.0
"2020-01-21",0,0,"Denmark",5797446.0
"2020-01-20",0,0,"Denmark",5797446.0
"2020-01-19",0,0,"Denmark",5797446.0
"2020-01-18",0,0,"Denmark",5797446.0
"2020-01-17",0,0,"Denmark",5797446.0
"2020-01-16",0,0,"Denmark",5797446.0
"2020-01-15",0,0,"Denmark",5797446.0
"2020-01-14",0,0,"Denmark",5797446.0
"2020-01-13",0,0,"Denmark",5797446.0
"2020-01-12",0,0,"Denmark",5797446.0
"2020-01-11",0,0,"Denmark",5797446.0
"2020-01-10",0,0,"Denmark",5797446.0
"2020-01-09",0,0,"Denmark",5797446.0
"2020-01-08",0,0,"Denmark",5797446.0
"2020-01-07",0,0,"Denmark",5797446.0
"2020-01-06",0,0,"Denmark",5797446.0
"2020-01-05",0,0,"Denmark",5797446.0
"2020-01-04",0,0,"Denmark",5797446.0
"2020-01-03",0,0,"Denmark",5797446.0
"2020-01-02",0,0,"Denmark",5797446.0
"2020-01-01",0,0,"Denmark",5797446.0
"2019-12-31",0,0,"Denmark",5797446.0
"2020-04-05",10,0,"Djibouti",958920.0
"2020-04-04",0,0,"Djibouti",958920.0
"2020-04-03",7,0,"Djibouti",958920.0
"2020-04-02",3,0,"Djibouti",958920.0
"2020-04-01",5,0,"Djibouti",958920.0
"2020-03-31",7,0,"Djibouti",958920.0
"2020-03-30",4,0,"Djibouti",958920.0
"2020-03-29",2,0,"Djibouti",958920.0
"2020-03-28",1,0,"Djibouti",958920.0
"2020-03-27",0,0,"Djibouti",958920.0
"2020-03-26",9,0,"Djibouti",958920.0
"2020-03-25",0,0,"Djibouti",958920.0
"2020-03-24",2,0,"Djibouti",958920.0
"2020-03-23",0,0,"Djibouti",958920.0
"2020-03-22",0,0,"Djibouti",958920.0
"2020-03-21",0,0,"Djibouti",958920.0
"2020-03-20",0,0,"Djibouti",958920.0
"2020-03-19",1,0,"Djibouti",958920.0
"2020-04-05",0,0,"Dominica",71625.0
"2020-04-04",2,0,"Dominica",71625.0
"2020-04-03",0,0,"Dominica",71625.0
"2020-04-02",1,0,"Dominica",71625.0
"2020-04-01",0,0,"Dominica",71625.0
"2020-03-31",0,0,"Dominica",71625.0
"2020-03-30",0,0,"Dominica",71625.0
"2020-03-29",0,0,"Dominica",71625.0
"2020-03-28",0,0,"Dominica",71625.0
"2020-03-27",4,0,"Dominica",71625.0
"2020-03-26",5,0,"Dominica",71625.0
"2020-03-25",1,0,"Dominica",71625.0
"2020-03-24",0,0,"Dominica",71625.0
"2020-03-23",1,0,"Dominica",71625.0
"2020-04-05",90,9,"Dominican_Republic",10627165.0
"2020-04-04",108,8,"Dominican_Republic",10627165.0
"2020-04-03",96,3,"Dominican_Republic",10627165.0
"2020-04-02",175,6,"Dominican_Republic",10627165.0
